"locus_tag","logFC","logCPM","PValue","FDR","gene_name","zscore","model","DE_rec"
"SL1344_2488",-0.56,6.87,0.06,0.13,"ndk",-0.271589708193018,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2489",-4.96,3.6,0.03,0.07,"SL1344_2489",-2.4055088439953,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2490",0.06,3.72,0.95,0.97,"SL1344_2490",0.0290988973063948,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2492",0.4,4.88,0.63,0.73,"SL1344_2492",0.193992648709299,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2493",-0.03,6.28,0.94,0.96,"pbpC",-0.0145494486531974,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2494",-0.22,8.06,0.36,0.48,"SL1344_2494",-0.106695956790114,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2495",0.79,6.35,0.02,0.06,"SL1344_2495",0.383135481200865,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2496",-0.56,4.36,0.59,0.69,"SL1344_2496",-0.271589708193018,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2497",0.02,6.27,0.96,0.98,"sseBb",0.00969963243546494,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2498",0.36,7.92,0.14,0.23,"pepB",0.174593383838369,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2501",-0.16,8.98,0.46,0.58,"hscA",-0.0775970594837195,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2502",-0.6,7.72,0.03,0.07,"hscB",-0.290988973063948,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2503",0.16,9.07,0.49,0.61,"iscA",0.0775970594837195,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2505",0.35,10.53,0.09,0.17,"iscS",0.169743567620636,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2506",0.41,9.65,0.05,0.1,"yfhP",0.198842464927031,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2507",-1.09,8.12,0,0,"SL1344_2507",-0.528629967732839,"HeLa-RNAseq","Attenuated"
"SL1344_2508",-3.12,9.06,0,0,"suhB",-1.51314265993253,"HeLa-RNAseq","Attenuated"
"SL1344_2509",-0.42,4.43,0.59,0.7,"SL1344_2509",-0.203692281144764,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2511",1,3.66,0.32,0.44,"asrB",0.484981621773247,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2512",1.09,4.48,0.18,0.28,"asrC",0.528629967732839,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2513",-0.16,5.43,0.78,0.85,"SL1344_2513",-0.0775970594837195,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2514",0.39,4.89,0.51,0.63,"SL1344_2514",0.189142832491566,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2515",3.53,5.2,0,0,"csiE",1.71198512485956,"HeLa-RNAseq","Amplified"
"SL1344_2516",-1.23,6.55,0,0.01,"hcaT",-0.596527394781094,"HeLa-RNAseq","Attenuated"
"SL1344_2517",-0.51,9.04,0.02,0.06,"glyA",-0.247340627104356,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2518",0.16,4.94,0.82,0.88,"hmpA",0.0775970594837195,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2519",-1.2,7.93,0,0,"cadC",-0.581977946127896,"HeLa-RNAseq","Attenuated"
"SL1344_2520",0,6,1,1,"cadB",0,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2521",1.41,7.01,0,0,"cadA",0.683824086700278,"HeLa-RNAseq","Amplified"
"SL1344_2522",1.14,4.62,0.08,0.15,"yjdL",0.552879048821501,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2523",-0.43,6.63,0.2,0.31,"glnB",-0.208542097362496,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2524",-0.21,7.07,0.49,0.61,"yfhA",-0.101846140572382,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2525",-1.53,5.94,0,0,"yfhG",-0.742021881313068,"HeLa-RNAseq","Attenuated"
"SL1344_2526",-0.83,6.63,0.02,0.05,"yfhK",-0.402534746071795,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2527",-0.07,8.77,0.76,0.83,"purG",-0.0339487135241273,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2529",-1,6.51,0.02,0.04,"yfhD",-0.484981621773247,"HeLa-RNAseq","Attenuated"
"SL1344_2530",1.37,6.67,0,0,"yfhC",0.664424821829348,"HeLa-RNAseq","Amplified"
"SL1344_2531",1.56,6.88,0,0,"yfhB",0.756571329966265,"HeLa-RNAseq","Amplified"
"SL1344_2532",1.06,6.23,0.01,0.02,"SL1344_2532",0.514080519079642,"HeLa-RNAseq","Amplified"
"SL1344_2533",2.11,5.1,0,0,"murQ",1.02331122194155,"HeLa-RNAseq","Amplified"
"SL1344_2534",-0.95,4.62,0.16,0.27,"yfhH",-0.460732540684585,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2535",-0.1,5.65,0.86,0.91,"SL1344_2535",-0.0484981621773247,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2536",-0.97,4.74,0.54,0.65,"SL1344_2536",-0.470432173120049,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2537",1.25,3.13,0.32,0.44,"SL1344_2537",0.606227027216559,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2540",0.36,6.45,0.27,0.39,"pdxJ",0.174593383838369,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2541",-1.51,6.98,0,0,"recO",-0.732322248877603,"HeLa-RNAseq","Attenuated"
"SL1344_2545",0.22,8.87,0.31,0.43,"lepA",0.106695956790114,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2546",4.12,6.91,0,0,"gogB",1.99812428170578,"HeLa-RNAseq","Amplified"
"SL1344_2547",6.07,8.74,0,0,"SL1344_2547",2.94383844416361,"HeLa-RNAseq","Amplified"
"SL1344_2552",-0.1,3.79,0.93,0.95,"SL1344_2552",-0.0484981621773247,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2553",0.06,4.79,0.93,0.95,"SL1344_2553",0.0290988973063948,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2554",-1.39,3.31,0.35,0.48,"SL1344_2554",-0.674124454264813,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2555",-1.83,4.03,0.09,0.17,"SL1344_2555",-0.887516367845042,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2556",0.66,4.66,0.41,0.53,"SL1344_2556",0.320087870370343,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2557",0.73,3.96,0.51,0.62,"SL1344_2557",0.35403658389447,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2558",0.48,5.58,0.42,0.55,"SL1344_2558",0.232791178451159,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2561",1.22,4.65,0.13,0.22,"SL1344_2561",0.591677578563361,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2562",0.11,3.77,0.89,0.93,"SL1344_2562",0.0533479783950572,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2563",-1.17,7.67,0,0,"gipA",-0.567428497474699,"HeLa-RNAseq","Attenuated"
"SL1344_2564",2.41,3.78,0.04,0.08,"SL1344_2564",1.16880570847353,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2565",-0.43,3.47,0.74,0.81,"SL1344_2565",-0.208542097362496,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2566",-0.67,3.47,0.61,0.71,"SL1344_2566",-0.324937686588075,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2567",-0.27,4.34,0.73,0.81,"SL1344_2567",-0.130945037878777,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2568",1.32,2.86,0.39,0.51,"SL1344_2568",0.640175740740686,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2569",2.03,4.3,0.01,0.02,"SL1344_2569",0.984512692199691,"HeLa-RNAseq","Amplified"
"SL1344_2570",-1.67,4.95,0.05,0.1,"SL1344_2570",-0.809919308361322,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2572",0.43,4.82,0.51,0.62,"SL1344_2572",0.208542097362496,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2574",0.75,4.84,0.29,0.41,"SL1344_2574",0.363736216329935,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2575",-1.89,3.33,0.19,0.29,"SL1344_2575",-0.916615265151437,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2576",1.17,3.27,0.3,0.43,"SL1344_2576",0.567428497474699,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2577",-2.35,4.63,0,0,"SL1344_2577",-1.13970681116713,"HeLa-RNAseq","Attenuated"
"SL1344_2578",-2.07,5.08,0.04,0.08,"SL1344_2578",-1.00391195707062,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2579",1.67,4.6,0.24,0.36,"SL1344_2579",0.809919308361322,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2581",1.11,4.17,0.49,0.6,"SL1344_2581",0.538329600168304,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2582",-2.03,7.32,0.01,0.04,"SL1344_2582",-0.984512692199691,"HeLa-RNAseq","Attenuated"
"SL1344_2587",0.09,3.9,0.93,0.95,"SL1344_2587",0.0436483459595922,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2589",-0.81,3.32,0.63,0.72,"SL1344_2589",-0.39283511363633,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2590",-4.32,3.32,0.09,0.17,"gpP",-2.09512060606043,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2591",-0.61,4.5,0.51,0.62,"gpO",-0.295838789281681,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2593",-2.11,7.34,0,0,"SL1344_2593",-1.02331122194155,"HeLa-RNAseq","Attenuated"
"SL1344_2594",-1.5,8.71,0,0,"SL1344_2594",-0.72747243265987,"HeLa-RNAseq","Attenuated"
"SL1344_2597",-0.78,4.4,0.32,0.44,"recEb",-0.378285664983133,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2600",0.75,6.51,0.13,0.22,"SL1344_2600",0.363736216329935,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2601",0.81,6.68,0.05,0.1,"rseC",0.39283511363633,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2602",1.19,8.53,0,0,"rseB",0.577128129910164,"HeLa-RNAseq","Amplified"
"SL1344_2603",1.6,9.74,0,0,"rseA",0.775970594837195,"HeLa-RNAseq","Amplified"
"SL1344_2605",0.11,5.62,0.79,0.86,"nadB",0.0533479783950572,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2606",-0.93,6.4,0.01,0.02,"yfiC",-0.45103290824912,"HeLa-RNAseq","Attenuated"
"SL1344_2607",-1.46,7.26,0,0,"srmB",-0.70807316778894,"HeLa-RNAseq","Attenuated"
"SL1344_2608",-1.05,5.75,0.03,0.08,"yfiE",-0.509230702861909,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2609",-0.16,3.5,0.88,0.92,"yfiK",-0.0775970594837195,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2610",-2.18,7.82,0.02,0.06,"yfiD",-1.05725993546568,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2611",-1.12,6.47,0,0.01,"ung",-0.543179416386037,"HeLa-RNAseq","Attenuated"
"SL1344_2612",-1.55,6.26,0,0,"yfiF",-0.751721513748533,"HeLa-RNAseq","Attenuated"
"SL1344_2613",-0.75,6.54,0.06,0.11,"trxC",-0.363736216329935,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2614",-0.4,4.94,0.48,0.59,"yfiP",-0.193992648709299,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2615",1.02,7.34,0,0,"yfiQ",0.494681254208712,"HeLa-RNAseq","Amplified"
"SL1344_2617",1.37,4.07,0.05,0.11,"yfiM",0.664424821829348,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2618",-0.3,5.04,0.65,0.74,"kgtP",-0.145494486531974,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2619",4.49,4.04,0,0,"SL1344_2619",2.17756748176188,"HeLa-RNAseq","Amplified"
"SL1344_2620",1.28,11.73,0.04,0.08,"clpB",0.620776475869756,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2621",2.45,9.33,0,0,"yfiH",1.18820497334446,"HeLa-RNAseq","Amplified"
"SL1344_2622",2.97,9.92,0,0,"rluD",1.44039541666654,"HeLa-RNAseq","Amplified"
"SL1344_2624",0.09,10.63,0.67,0.76,"yfiA",0.0436483459595922,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2625",0.36,7.54,0.18,0.28,"pheA",0.174593383838369,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2626",1.28,5.3,0.01,0.02,"SL1344_2626",0.620776475869756,"HeLa-RNAseq","Amplified"
"SL1344_2627",0.25,7.56,0.34,0.46,"tyrA",0.121245405443312,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2628",0.15,7.77,0.61,0.71,"aroF",0.072747243265987,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2629",-1.19,5.96,0.01,0.02,"yfiR",-0.577128129910164,"HeLa-RNAseq","Attenuated"
"SL1344_2630",-0.82,5.95,0.13,0.23,"yfiN",-0.397684929854062,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2631",0.09,7.64,0.73,0.8,"int",0.0436483459595922,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2632",-0.56,6.78,0.11,0.2,"SL1344_2632",-0.271589708193018,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2633",-0.84,7.4,0,0.01,"SL1344_2633",-0.407384562289527,"HeLa-RNAseq","Attenuated"
"SL1344_2641",2.02,4.47,0.02,0.05,"SL1344_2641",0.979662875981959,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2642",3.41,4.68,0,0,"gpF",1.65378733024677,"HeLa-RNAseq","Amplified"
"SL1344_2643",1.63,5.75,0,0,"gpD",0.790520043490392,"HeLa-RNAseq","Amplified"
"SL1344_2644",0.64,5.35,0.22,0.34,"SL1344_2644",0.310388237934878,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2651",-1.25,6.68,0,0,"corE",-0.606227027216559,"HeLa-RNAseq","Attenuated"
"SL1344_2652",-0.55,7.02,0.07,0.13,"corB",-0.266739891975286,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2653",-0.87,5.32,0.07,0.13,"SL1344_2653",-0.421934010942725,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2654",-0.69,7.87,0.01,0.03,"grpE",-0.33463731902354,"HeLa-RNAseq","Attenuated"
"SL1344_2656",0.57,8.44,0.05,0.1,"recN",0.276439524410751,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2657",-0.75,7.8,0.01,0.02,"smpA",-0.363736216329935,"HeLa-RNAseq","Attenuated"
"SL1344_2659",-0.95,7.11,0,0.01,"yfjG",-0.460732540684585,"HeLa-RNAseq","Attenuated"
"SL1344_2660",-1.3,7.8,0,0,"smpB",-0.630476108305221,"HeLa-RNAseq","Attenuated"
"SL1344_2661",0.27,6.9,0.5,0.61,"bapA",0.130945037878777,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2662",-1.45,3.38,0.34,0.46,"SL1344_2662",-0.703223351571208,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2663",-2.47,4.78,0.18,0.28,"SL1344_2663",-1.19790460577992,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2664",-5.7,3.55,0.01,0.02,"SL1344_2664",-2.76439524410751,"HeLa-RNAseq","Attenuated"
"SL1344_2666",-1.24,3.94,0.42,0.54,"SL1344_2666",-0.601377210998826,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2668",0.99,4.71,0.25,0.36,"SL1344_2668",0.480131805555514,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2670",-3.99,3.6,0.11,0.19,"gpE",-1.93507667087526,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2671",-4.81,3.92,0.03,0.08,"SL1344_2671",-2.33276160072932,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2672",-0.23,4.43,0.86,0.91,"SL1344_2672",-0.111545773007847,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2674",-2.84,8.5,0.01,0.02,"sopE",-1.37734780583602,"HeLa-RNAseq","Attenuated"
"SL1344_2676",0.94,4.45,0.22,0.34,"SL1344_2676",0.455882724466852,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2678",-2.77,3.84,0.31,0.43,"gpJ",-1.34339909231189,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2682",-0.33,3.71,0.85,0.9,"SL1344_2682",-0.160043935185171,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2684",-2.8,3.35,0.32,0.44,"SL1344_2684",-1.35794854096509,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2691",1.96,4.21,0.26,0.38,"SL1344_2691",0.950563978675564,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2692",0.05,4.04,1,1,"SL1344_2692",0.0242490810886623,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2695",0.17,7.36,0.61,0.71,"SL1344_2695",0.082446875701452,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2696",0.36,7.45,0.33,0.45,"SL1344_2696",0.174593383838369,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2697",-0.8,7.38,0.02,0.04,"SL1344_2697",-0.387985297418598,"HeLa-RNAseq","Attenuated"
"SL1344_2698",-0.56,7.83,0.08,0.15,"SL1344_2698",-0.271589708193018,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2701",-0.56,4.44,0.58,0.69,"SL1344_2701",-0.271589708193018,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2702",1.7,3.36,0.27,0.39,"SL1344_2702",0.82446875701452,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2709",-0.52,4.69,0.38,0.51,"SL1344_2709",-0.252190443322088,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2710",0.3,4.48,0.69,0.78,"SL1344_2710",0.145494486531974,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2712",0.24,5.52,0.73,0.8,"SL1344_2712",0.116395589225579,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2713",-1.45,6.08,0,0,"SL1344_2713",-0.703223351571208,"HeLa-RNAseq","Attenuated"
"SL1344_2715",-0.56,5.24,0.21,0.32,"SL1344_2715",-0.271589708193018,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2718",1.47,3.62,0.18,0.29,"SL1344_2718",0.712922984006673,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2719",2.06,10.08,0.01,0.03,"SL1344_2719",0.999062140852889,"HeLa-RNAseq","Amplified"
"SL1344_2722",-0.1,4.41,0.91,0.94,"SL1344_2722",-0.0484981621773247,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2723",4.98,5.68,0,0,"SL1344_2723",2.41520847643077,"HeLa-RNAseq","Amplified"
"SL1344_2725",4.48,4.2,0,0,"SL1344_2725",2.17271766554415,"HeLa-RNAseq","Amplified"
"SL1344_2726",-0.98,6.52,0,0.01,"SL1344_2726",-0.475281989337782,"HeLa-RNAseq","Attenuated"
"SL1344_2727",-2.29,6.21,0,0,"SL1344_2727",-1.11060791386074,"HeLa-RNAseq","Attenuated"
"SL1344_2729",0.81,3.58,0.41,0.53,"SL1344_2729",0.39283511363633,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2730",-2.15,7.95,0,0,"SL1344_2730",-1.04271048681248,"HeLa-RNAseq","Attenuated"
"SL1344_2731",-1.16,6.82,0,0,"SL1344_2731",-0.562578681256966,"HeLa-RNAseq","Attenuated"
"SL1344_2734",3,4.05,0.01,0.03,"SL1344_2734",1.45494486531974,"HeLa-RNAseq","Amplified"
"SL1344_2735",2.94,3.8,0.04,0.09,"SL1344_2735",1.42584596801335,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2736",3.16,3.98,0.18,0.29,"SL1344_2736",1.53254192480346,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2737",5.35,4.23,0,0.01,"SL1344_2737",2.59465167648687,"HeLa-RNAseq","Amplified"
"SL1344_2738",0.48,4.03,0.5,0.61,"SL1344_2738",0.232791178451159,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2739",-3.28,3.51,0.22,0.34,"hxlA",-1.59073971941625,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2742",-2.8,3.5,0.33,0.45,"SL1344_2742",-1.35794854096509,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2743",5.79,4.27,0,0,"SL1344_2743",2.8080435900671,"HeLa-RNAseq","Amplified"
"SL1344_2744",0.29,3.47,0.88,0.92,"SL1344_2744",0.140644670314242,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2745",0.2,4.1,0.83,0.89,"SL1344_2745",0.0969963243546494,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2746",-0.98,4.84,0.1,0.19,"SL1344_2746",-0.475281989337782,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2747",-0.2,5.21,0.7,0.79,"SL1344_2747",-0.0969963243546494,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2747A",0.56,3.9,0.6,0.7,"SL1344_2747A",0.271589708193018,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2751",-0.37,5.42,0.45,0.57,"SL1344_2751",-0.179443200056101,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2752",-0.87,7.36,0.01,0.02,"SL1344_2752",-0.421934010942725,"HeLa-RNAseq","Attenuated"
"SL1344_2755",-1.05,3.36,0.33,0.45,"fljA",-0.509230702861909,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2756",-2,5.9,0,0,"fljB",-0.969963243546494,"HeLa-RNAseq","Attenuated"
"SL1344_2757",1.53,4.47,0.06,0.12,"hin",0.742021881313068,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2758",0.44,6.61,0.28,0.4,"iroB",0.213391913580229,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2759",0.81,6.72,0.02,0.05,"iroC",0.39283511363633,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2760",1.08,4.52,0.1,0.18,"iroD",0.523780151515107,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2761",0.31,4.3,0.7,0.78,"iroE",0.150344302749707,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2762",2.8,8.82,0,0,"iroN",1.35794854096509,"HeLa-RNAseq","Amplified"
"SL1344_2763",7.01,12.3,0,0,"pipB2",3.39972116863046,"HeLa-RNAseq","Amplified"
"SL1344_2764",5.79,10.68,0,0,"virK",2.8080435900671,"HeLa-RNAseq","Amplified"
"SL1344_2765",4.23,9.47,0,0,"mig-14",2.05147226010083,"HeLa-RNAseq","Amplified"
"SL1344_2767",1.98,6.09,0,0,"nixA",0.960263611111029,"HeLa-RNAseq","Amplified"
"SL1344_2768",1.93,5.65,0,0,"tctE",0.936014530022366,"HeLa-RNAseq","Amplified"
"SL1344_2769",1.25,5.84,0,0.01,"tctD",0.606227027216559,"HeLa-RNAseq","Amplified"
"SL1344_2770",0.39,4.62,0.52,0.63,"SL1344_2770",0.189142832491566,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2771",0.56,3.68,0.58,0.69,"SL1344_2771",0.271589708193018,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2772",0.36,5.41,0.58,0.69,"SL1344_2772",0.174593383838369,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2773",5.28,7.86,0,0,"csiD",2.56070296296274,"HeLa-RNAseq","Amplified"
"SL1344_2774",3.08,7.93,0,0,"ygaF",1.4937433950616,"HeLa-RNAseq","Amplified"
"SL1344_2775",1.85,8.05,0,0,"gabD",0.897216000280507,"HeLa-RNAseq","Amplified"
"SL1344_2776",1.66,7.76,0,0,"gabT",0.80506949214359,"HeLa-RNAseq","Amplified"
"SL1344_2777",2.03,7.33,0,0,"gabP",0.984512692199691,"HeLa-RNAseq","Amplified"
"SL1344_2778",1.66,5.46,0,0.01,"ygaE",0.80506949214359,"HeLa-RNAseq","Amplified"
"SL1344_2779",-0.08,6.61,0.8,0.87,"ygaU",-0.0387985297418598,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2782",0.53,7.23,0.37,0.5,"ygaP",0.257040259539821,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2783",-0.64,7.84,0.04,0.08,"stpA",-0.310388237934878,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2784",0.75,5.49,0.13,0.22,"SL1344_2784",0.363736216329935,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2785",-3.15,5.5,0,0,"ygaC",-1.52769210858573,"HeLa-RNAseq","Attenuated"
"SL1344_2786",0.54,5.89,0.16,0.26,"ygaM",0.261890075757553,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2787",-0.32,5.18,0.7,0.78,"SL1344_2787",-0.155194118967439,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2791",2.24,5.76,0,0.01,"nrdI",1.08635883277207,"HeLa-RNAseq","Amplified"
"SL1344_2792",2.92,6.85,0,0,"nrdE",1.41614633557788,"HeLa-RNAseq","Amplified"
"SL1344_2793",0.78,6.53,0.09,0.17,"nrdF",0.378285664983133,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2794",-4.2,8.79,0,0,"proV",-2.03692281144764,"HeLa-RNAseq","Attenuated"
"SL1344_2795",-4.25,7.55,0,0,"proW",-2.0611718925363,"HeLa-RNAseq","Attenuated"
"SL1344_2796",-3.71,7.3,0,0,"proX",-1.79928181677875,"HeLa-RNAseq","Attenuated"
"SL1344_2797",-2.05,5.03,0,0.01,"SL1344_2797",-0.994212324635156,"HeLa-RNAseq","Attenuated"
"SL1344_2798",-1.52,6.54,0,0,"emrR",-0.737172065095335,"HeLa-RNAseq","Attenuated"
"SL1344_2799",-1.94,6.67,0,0,"emrA",-0.940864346240099,"HeLa-RNAseq","Attenuated"
"SL1344_2800",-1.17,6.51,0.03,0.07,"emrB",-0.567428497474699,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2801",0.04,4.64,0.95,0.97,"SL1344_2801",0.0193992648709299,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2802",-0.06,6.73,0.86,0.91,"luxS",-0.0290988973063948,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2803",-0.41,8.12,0.11,0.19,"gshA",-0.198842464927031,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2804",-1.53,6.87,0,0,"yqaA",-0.742021881313068,"HeLa-RNAseq","Attenuated"
"SL1344_2805",-1.84,7.87,0,0,"yqaB",-0.892366184062774,"HeLa-RNAseq","Attenuated"
"SL1344_2808",0.38,6.88,0.59,0.7,"oraA",0.184293016273834,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2809",-0.26,10.93,0.25,0.37,"recA",-0.126095221661044,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2810",-1.14,6.15,0.01,0.02,"ygaD",-0.552879048821501,"HeLa-RNAseq","Attenuated"
"SL1344_2811",-0.8,5.94,0.04,0.09,"mltB",-0.387985297418598,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2813",-0.22,3.63,0.85,0.9,"srlE",-0.106695956790114,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2815",-0.68,4.69,0.24,0.36,"gutD",-0.329787502805808,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2816",0.97,3.83,0.18,0.29,"gutM",0.470432173120049,"HeLa-RNAseq","FDR>=0.05"
"SL1344_2817",1.7,5.52,0,0,"srlR",0.82446875701452,"HeLa-RNAseq","Amplified"
