locus_tag,gene_name,start,end,strand,read_count,ins_index,gene_length,ins_count,function,call
STMMW_30931,STMMW_30931,3284388,3285266,-1,616,0.196814562002275,879,173,possible hydrolase,not required
STMMW_30941,exuT,3285662,3286966,-1,825,0.253639846743295,1305,331,hexuronate transporter,not required
STMMW_30951,uxuA,3287371,3288555,1,1086,0.29535864978903,1185,350,D-mannonate hydrolase,not required
STMMW_30961,uxuB,3288666,3290138,1,1179,0.243720298710115,1473,359,D-mannonate oxidoreductase,not required
STMMW_30971,uxaC,3290150,3291562,1,1006,0.220099079971691,1413,311,Glucuronate isomerase,not required
STMMW_30981,mcpA,3291862,3292920,-1,1272,0.370160528800755,1059,392,hypothetical protein,not required
STMMW_30991,gsp,3293590,3295446,-1,1078,0.21917070543888,1857,407,glutathionylspermidine synthetase/amidase,not required
STMMW_31001,yghU,3295673,3296539,1,385,0.209919261822376,867,182,possible transferase,not required
STMMW_31011,STMMW_31011,3296607,3297317,-1,397,0.246132208157525,711,175,hypothetical protein,not required
STMMW_31021,STMMW_31021,3297317,3298369,-1,656,0.225071225071225,1053,237,"possible ABC-transport protein, periplasmic- binding component",not required
STMMW_31031,hybG,3298445,3298693,-1,245,0.345381526104418,249,86,hydrogenase-2 component protein,not required
STMMW_31041,hybF,3298721,3299062,-1,292,0.330409356725146,342,113,hydrogenase-2 component protein,not required
STMMW_31051,hybE,3299055,3299543,-1,400,0.302658486707566,489,148,hydrogenase-2 component protein,not required
STMMW_31061,hybD,3299536,3300030,-1,440,0.284848484848485,495,141,hydrogenase-2 component protein,not required
STMMW_31071,hybC,3300030,3301733,-1,1372,0.264671361502347,1704,451,hydrogenase-2 large subunit,not required
STMMW_31081,hybB,3301730,3302908,-1,880,0.263782866836302,1179,311,probable hydrogenase-2 cytochrome b subunit,not required
STMMW_31091,hybA,3302898,3303884,-1,975,0.296859169199595,987,293,hydrogenase-2 small subunit,not required
STMMW_31101,hypO,3303887,3305005,-1,785,0.22609472743521,1119,253,hydrogenase-2 small chain protein,not required
STMMW_31111,yghW,3305195,3305482,-1,148,0.177083333333333,288,51,conserved hypothetical protein,not required
STMMW_31121,mcpB,3305567,3307210,-1,929,0.189172749391727,1644,311,methyl-accepting chemotaxis protein,not required
STMMW_31131,yqhA,3307517,3308011,-1,728,0.474747474747475,495,235,putative membrane protein,not required
STMMW_31141,STMMW_31141,3308291,3308806,-1,741,0.391472868217054,516,202,exported protein,not required
STMMW_31151,STMMW_31151,3308898,3309308,1,135,0.206812652068127,411,85,hypothetical protein,not required
STMMW_31161,STMMW_31161,3309295,3309699,1,388,0.375308641975309,405,152,hypothetical protein,not required
STMMW_31171,yghA,3309823,3310707,1,495,0.224858757062147,885,199,possible oxidoreductase,not required
STMMW_31181,exbD,3310820,3311245,-1,130,0.169014084507042,426,72,biopolymer transport ExbD protein,not required
STMMW_31191,exbB,3311252,3311986,-1,315,0.206802721088435,735,152,biopolymer transport ExbB protein,not required
STMMW_31201,STMMW_31201,3311979,3312128,-1,24,0.113333333333333,150,17,conserved hypothetical protein,not required
STMMW_31211,metC,3312238,3313425,1,709,0.231481481481481,1188,275,beta-cystathionase,not required
STMMW_31221,yghB,3313565,3314224,1,475,0.256060606060606,660,169,DedA-family integral membrane protein,not required
STMMW_31231,yqhC,3314288,3315205,-1,413,0.199346405228758,918,183,probable AraC-family trancriptional regulatory protein,not required
STMMW_31241,yqhD,3315380,3316543,1,1060,0.263745704467354,1164,307,probable alcohol dehydrogenase,not required
STMMW_31251,dkgA,3316649,3317476,1,503,0.221014492753623,828,183,"2,5-diketo-D-gluconic acid reductase A",not required
STMMW_31261,STMMW_31261,3317667,3319127,1,834,0.206023271731691,1461,301,possible membrane transport protein,not required
STMMW_31271,STMMW_31271,3319172,3319627,1,426,0.265350877192982,456,121,conserved hypothetical protein,not required
STMMW_31272,STMMW_31272,3319785,3319979,-1,6,0.0307692307692308,195,6,hypothetical protein,required
STMMW_31281,ygiR,3320182,3322353,-1,1698,0.299723756906077,2172,651,conserved hypothetical protein,not required
STMMW_31291,STMMW_31291,3322841,3323824,1,792,0.284552845528455,984,280,putative membrane transport protein (periplasmic component),not required
STMMW_31301,STMMW_31301,3323866,3324348,1,980,0.496894409937888,483,240,possible membrane transport protein,not required
STMMW_31311,ygiK,3324359,3325666,1,1804,0.445718654434251,1308,583,decarboxylate transporter,not required
STMMW_31321,sufI,3325711,3327123,-1,755,0.226468506723284,1413,320,SufI protein,not required
STMMW_31331,plsC,3327197,3327934,-1,15,0.0176151761517615,738,13,1-acyl-glycerol-3-phosphate acyltransferase,required
STMMW_31341,parC,3328191,3330449,-1,47,0.00796812749003984,2259,18,topoisomerase IV subunit A,required
STMMW_31351,STMMW_31351,3330560,3331426,-1,762,0.321799307958477,867,279,possible AraC-family transcriptional regulator,not required
STMMW_31361,ygiW,3331498,3331890,-1,430,0.287531806615776,393,113,possible exported protein,not required
STMMW_31371,ygiX,3332042,3332701,1,642,0.307575757575758,660,203,probable two-component system response regulator,not required
STMMW_31381,ygiY,3332698,3334047,1,715,0.204444444444444,1350,276,probable two-component system sensor histidine kinase,not required
STMMW_31391,mdaB,3334154,3334735,1,403,0.214776632302405,582,125,putative oxidoreductase,not required
STMMW_31401,ygiN,3334767,3335081,1,161,0.2,315,63,conserved hypothetical protein,not required
STMMW_31411,parE,3335206,3337098,-1,26,0.00898045430533545,1893,17,topoisomerase IV subunit B,required
STMMW_31421,yqiA,3337126,3337707,-1,349,0.254295532646048,582,148,conserved hypothetical protein,not required
STMMW_31431,cpdA,3337707,3338534,-1,672,0.301932367149758,828,250,conserved hypothetical protein,not required
STMMW_31441,yqiB,3338559,3338981,-1,329,0.290780141843972,423,123,conserved hypothetical protein,not required
STMMW_31451,nudF,3338978,3339610,-1,686,0.322274881516588,633,204,conserved hypothetical protein,not required
STMMW_31461,tolC,3339811,3341286,1,1099,0.269647696476965,1476,398,outer membrane protein TolC precursor,not required
STMMW_31471,ygiB,3341499,3342170,1,383,0.168154761904762,672,113,possible lipoprotein,not required
STMMW_31481,ygiC,3342176,3343339,1,500,0.175257731958763,1164,204,conserved hypothetical protein,not required
STMMW_31491,ygiD,3343401,3344231,-1,338,0.179302045728039,831,149,conserved hypothetical protein,not required
STMMW_31501,ygiE,3344330,3345103,1,378,0.169250645994832,774,131,putative membrane protein,not required
STMMW_31511,STMMW_31511,3345170,3345346,-1,118,0.271186440677966,177,48,conserved hypothetical protein,not required
STMMW_31521,assT,3345746,3347542,1,2284,0.394546466332777,1797,709,arylsulfate sulfotransferase,not required
STMMW_31541,STMMW_31541,3347562,3348233,1,751,0.491071428571429,672,330,disulfide isomerase,not required
STMMW_31551,STMMW_31551,3348248,3348925,1,595,0.308259587020649,678,209,disulfide isomerase,not required
STMMW_31561,ribB,3349096,3349749,-1,14,0.0168195718654434,654,11,"3,4-dihydroxy-2-butanone 4-phosphate synthase",required
STMMW_31571,yqiC,3350126,3350485,1,138,0.147222222222222,360,53,conserved hypothetical protein,not required
STMMW_31581,glgS,3350559,3350768,-1,166,0.357142857142857,210,75,glycogen synthesis protein GlgS,not required
STMMW_31591,STMMW_31591,3351026,3351646,1,434,0.304347826086957,621,189,putative membrane protein,not required
STMMW_31601,yqiK,3351665,3353344,1,786,0.194642857142857,1680,327,putative exported protein,not required
STMMW_31611,rfaE,3353805,3355238,-1,8,0.00488145048814505,1434,7,ADP-heptose synthase,required
STMMW_31621,glnE,3355286,3358129,-1,2813,0.306610407876231,2844,872,adenyl-transferase,not required
STMMW_31631,ygiF,3358247,3359548,-1,874,0.258064516129032,1302,336,conserved hypothetical protein,not required
STMMW_31641,ygiM,3359790,3360404,1,437,0.265040650406504,615,163,putative membrane protein,not required
STMMW_31651,cca,3360467,3361708,1,60,0.0193236714975845,1242,24,tRNA nucleotidyltransferase,required
STMMW_31661,bacA,3361813,3362637,-1,598,0.288484848484849,825,238,bacitracin resistance protein (putative undecaprenol kinase),not required
STMMW_31671,folB,3362732,3363094,-1,15,0.0275482093663912,363,10,dihydroneopterin aldolase,required
STMMW_31681,ygiH,3363198,3363809,1,312,0.183006535947712,612,112,putative membrane protein,not required
STMMW_31691,gcp,3364060,3365073,-1,48,0.0138067061143984,1014,14,possible glycoprotease,required
STMMW_31701,rpsU,3365301,3365516,1,2,0.00925925925925926,216,2,30S ribosomal subunit protein S21,required
STMMW_31711,dnaG,3365752,3367497,1,2,0.0011454753722795,1746,2,DNA primase,required
STMMW_31721,rpoD,3367512,3369494,1,7,0.00201714573877963,1983,4,RNA polymerase sigma-70 factor,required
STMMW_31731,mug,3369618,3370124,-1,200,0.16370808678501,507,83,G/U mismatch-specific DNA glycosylase,not required
STMMW_31741,gpB,3370484,3370702,-1,43,0.123287671232877,219,27,phage late control gene,not required
STMMW_31751,gpD,3370769,3371887,-1,629,0.20911528150134,1119,234,phage late control gene,not required
STMMW_31761,gpF,3371935,3372420,-1,360,0.255144032921811,486,124,phage tail protein,not required
STMMW_31771,STMMW_31771,3372435,3374876,-1,2250,0.301392301392301,2442,736,phage tail tape measure protein,not required
STMMW_31781,gpE,3374869,3374988,-1,67,0.3,120,36,phage tail protein,not required
STMMW_31791,STMMW_31791,3375021,3375356,-1,329,0.261904761904762,336,88,phage tail protein,not required
STMMW_31801,STMMW_31801,3375419,3375937,-1,614,0.391136801541426,519,203,probable major tail sheath protein,not required
STMMW_31811,STMMW_31811,3375953,3377140,-1,1251,0.316498316498317,1188,376,bacteriophage major tail sheath protein,not required
STMMW_31821,STMMW_31821,3377309,3377899,-1,1379,0.56175972927242,591,332,phage tail-fibre asembly protein,not required
STMMW_31841,STMMW_31841,3377899,3379992,-1,6163,0.627984718242598,2094,1315,phage variable tail-fibre protein,not required
STMMW_31851,gpI,3380003,3380533,-1,654,0.414312617702448,531,220,orf38,not required
STMMW_31861,gpJ,3380526,3381434,-1,1328,0.416941694169417,909,379,baseplate assembly protein,not required
STMMW_31881,gpW,3381441,3381788,-1,675,0.497126436781609,348,173,baseplate assembly protein,not required
STMMW_31891,STMMW_31891,3381785,3382426,-1,1161,0.504672897196262,642,324,phage tail protein,not required
STMMW_31901,STMMW_31901,3382495,3382944,-1,858,0.48,450,216,tail completion protein,not required
STMMW_31911,STMMW_31911,3382937,3383413,-1,1008,0.507337526205451,477,242,putative phage tail completion protein,not required
STMMW_31921,STMMW_31921,3383512,3383925,-1,722,0.463768115942029,414,192,lysozyme,not required
STMMW_31931,STMMW_31931,3383922,3384419,-1,695,0.385542168674699,498,192,lysozyme,not required
STMMW_31932,STMMW_31932,3384406,3384702,-1,391,0.447811447811448,297,133,phage holin,not required
STMMW_31933,STMMW_31933,3384706,3384894,-1,436,0.544973544973545,189,103,phage tail protein,not required
STMMW_31941,STMMW_31941,3384909,3385415,-1,934,0.447731755424063,507,227,putative capsid completion protein,not required
STMMW_31951,STMMW_31951,3385509,3386258,-1,1767,0.469333333333333,750,352,"terminase, endonuclease subunit",not required
STMMW_31971,STMMW_31971,3386262,3387329,-1,1431,0.418539325842697,1068,447,putative major capsid protein,not required
STMMW_31981,STMMW_31981,3387406,3388260,-1,1273,0.389473684210526,855,333,putative capsid scaffolding protein,not required
STMMW_31991,STMMW_31991,3388426,3390195,1,2677,0.428248587570621,1770,758,"terminase, ATPase subunit",not required
STMMW_32001,STMMW_32001,3390195,3391241,1,886,0.294173829990449,1047,308,probable capsid portal protein,not required
STMMW_32002,STMMW_32002,3391375,3391557,-1,220,0.33879781420765,183,62,hypothetical protein,not required
STMMW_32011,STMMW_32011,3391674,3392612,1,629,0.24174653887114,939,227,predicted phage protein,not required
STMMW_32021,STMMW_32021,3392686,3392895,-1,387,0.533333333333333,210,112,hypothetical protein,not required
STMMW_32031,STMMW_32031,3393075,3393806,-1,937,0.525956284153005,732,385,conserved hypothetical phage protein,not required
STMMW_32041,STMMW_32041,3393886,3394368,-1,292,0.289855072463768,483,140,bacteriophage sos operon Tum protein,not required
STMMW_32051,STMMW_32051,3394443,3396686,-1,1735,0.278520499108734,2244,625,bacteriophage replication protein,not required
STMMW_32061,STMMW_32061,3396677,3396958,-1,231,0.329787234042553,282,93,predicted phage protein,not required
STMMW_32071,STMMW_32071,3396955,3397227,-1,294,0.344322344322344,273,94,predicted phage protein,not required
STMMW_32081,STMMW_32081,3397224,3397793,-1,700,0.407017543859649,570,232,exonuclease,not required
STMMW_32082,STMMW_32082,3397805,3398032,-1,418,0.587719298245614,228,134,predicted phage protein,not required
STMMW_32091,STMMW_32091,3398032,3398265,-1,360,0.38034188034188,234,89,predicted phage protein,not required
STMMW_32101,STMMW_32101,3398330,3398668,-1,152,0.289085545722714,339,98,predicted phage protein,not required
STMMW_32102,STMMW_32102,3398632,3398832,-1,95,0.238805970149254,201,48,hypothetical protein,not required
STMMW_32111,cIIb,3398840,3399349,-1,412,0.262745098039216,510,134,phage regulatory protein,not required
STMMW_32112,STMMW_32112,3399380,3399643,-1,130,0.193181818181818,264,51,phage regulatory protein,not required
STMMW_32121,STMMW_32121,3399766,3400347,1,23,0.00343642611683849,582,2,repressor protein,required
STMMW_32131,STMMW_32131,3400347,3401369,1,769,0.260019550342131,1023,266,bacteriophage integrase,not required
STMMW_32151,yqjH,3401586,3402353,-1,382,0.20703125,768,159,conserved hypothetical protein,not required
STMMW_32161,yqjI,3402585,3403232,1,295,0.185185185185185,648,120,conserved hypothetical protein,not required
STMMW_32171,mcpC,3403229,3404794,-1,1213,0.233077905491699,1566,365,methyl-accepting chemotaxis protein II,not required
STMMW_32181,aer,3405182,3406702,-1,1302,0.291255752794214,1521,443,aerotaxis receptor protein,not required
STMMW_32191,oat,3407222,3408511,1,648,0.193798449612403,1290,250,probable aminotransferase,not required
STMMW_32201,fadH,3408682,3410700,1,1490,0.2555720653789,2019,516,"2,4-dienoyl-CoA reductase [NADPH] (ec 1.3.1.34) (2,4-dienoyl coenzyme A reductase)",not required
STMMW_32211,ygjO,3410781,3411917,-1,930,0.285839929639402,1137,325,conserved hypothetical protein,not required
STMMW_32221,ygjP,3412003,3412500,1,459,0.323293172690763,498,161,conserved hypothetical protein,not required
STMMW_32231,ygjQ,3412652,3413344,1,444,0.248196248196248,693,172,putative exported protein,not required
STMMW_32241,ygjR,3413433,3414431,1,574,0.217217217217217,999,217,possible oxidoreductase,not required
STMMW_32251,ygjT,3414703,3415671,1,956,0.341589267285862,969,331,possible drug efflux protein,not required
STMMW_32261,ygjU,3415926,3417170,1,1199,0.342971887550201,1245,427,probable membrane transport protein,not required
STMMW_32271,yqjA,3417620,3418282,1,611,0.319758672699849,663,212,putative membrane protein,not required
STMMW_32281,yqjB,3418286,3418669,1,426,0.317708333333333,384,122,putative exported protein,not required
STMMW_32291,yqjC,3418814,3419182,1,233,0.257452574525745,369,95,putative exported protein,not required
STMMW_32292,yqjD,3419224,3419529,1,275,0.274509803921569,306,84,uncharacterized membrane protein YqjD,not required
STMMW_32301,yqjE,3419532,3419930,1,431,0.325814536340852,399,130,putative membrane protein,not required
STMMW_32311,yqjK,3419927,3420226,1,297,0.31,300,93,conserved hypothetical protein,not required
STMMW_32321,yqjF,3420371,3420856,1,232,0.191358024691358,486,93,putative membrane protein,not required
STMMW_32331,yqjG,3420924,3421910,1,842,0.305977710233029,987,302,conserved hypothetical protein,not required
STMMW_32341,yhaH,3422034,3422399,1,292,0.284153005464481,366,104,putative membrane protein,not required
STMMW_32351,yhaJ,3422438,3423334,-1,636,0.250836120401338,897,225,possible LysR-family transcriptional regulator,not required
