"locus_tag","Molecule","FDR","logFC","gene_name","genefunc","COG","description","theme"
"SL1344_2427","Chromosome",0.962651031214003,0.163563661692692,"eutN","Ethanolamine utilisation protein EutN/carboxysome","CQ","Energy production and conversion;Secondary metabolites biosynthesis, transport, and catabolism","Metabolism"
"SL1344_2429","Chromosome",0.787218349809346,-0.541306164677888,"eutD","Phosphate acetyl/butaryl transferase","C","Energy production and conversion","Metabolism"
"SL1344_2430","Chromosome",0.451997405996205,-0.770816437390427,"eutT","Cobalamin adenosyltransferase","E","Amino acid transport and metabolism","Metabolism"
"SL1344_2435","Chromosome",0.821409603569882,0.405159032667321,"maeB","Malic enzyme, NAD binding domain","C","Energy production and conversion","Metabolism"
"SL1344_2436","Chromosome",0.39076235225457,0.880218005144386,"tal","Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_2437","Chromosome",0.646753128288663,0.636892950335592,"tktB","Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_2438","Chromosome",0.962251625991354,-0.16365828236824,"SL1344_2438","-","-","no category","no theme"
"SL1344_2440","Chromosome",0.0789462611819512,1.45239136031716,"yffH","NUDIX domain","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_2441","Chromosome",0.819477971583112,0.409840407957717,"SL1344_2441","Beta-lactamase","V","Defense mechanisms","Cellular processes and signaling"
"SL1344_2442","Chromosome",0.409012955810051,0.879176852046604,"aegA","Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster","C","Energy production and conversion","Metabolism"
"SL1344_2443","Chromosome",0.789418185140559,-0.44088246066313,"narQ","Type IV pili methyl-accepting chemotaxis transducer N-term","T","Signal transduction mechanisms","Cellular processes and signaling"
"SL1344_2444","Chromosome",0.372386012839732,0.933850454130685,"acrD","AcrB/AcrD/AcrF family","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_2445","Chromosome",0.790799160381339,-0.401966806068387,"yffB","ArsC family","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_2448","Chromosome",0.752054769876044,-0.451904405788653,"ypfI","Catalyzes the formation of N(4)-acetylcytidine (ac(4)C) at the wobble position of tRNA(Met), by using acetyl-CoA as an acetyl donor and ATP (or GTP)","J"," Translation, ribosomal structure and biogenesis","Information storage and processing"
"SL1344_2449","Chromosome",0.848823932031549,-0.499366394257371,"SL1344_2449","Putative neutral zinc metallopeptidase","S","Function Unknown","Poorly characterised"
"SL1344_2451","Chromosome",0.962704553728378,-0.122752678942452,"nlpB","Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_2453","Chromosome",0.311933110822328,-0.957001505508443,"gcvR","ACT domain","E","Amino acid transport and metabolism","Metabolism"
"SL1344_2456","Chromosome",0.850242398008563,-0.445233475226431,"perM","AI-2E family transporter","S","Function Unknown","Poorly characterised"
"SL1344_2457","Chromosome",0.397175425812757,-1.10085741810065,"SL1344_2457","Functions as both a chaperone and a metalloprotease. Maintains the integrity of the outer membrane by promoting either the assembly or the elimination of outer membrane proteins, depending on their folding state","S","Function Unknown","Poorly characterised"
"SL1344_2458","Chromosome",0.998553787855402,0.0419572213021664,"yfgD","ArsC family","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_2461","Chromosome",0.919626376702981,0.250089704548767,"upp","Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_2463","Chromosome",1.79e-05,-2.74127059233568,"purN","Catalyzes the transfer of a formyl group from 10- formyltetrahydrofolate to 5-phospho-ribosyl-glycinamide (GAR), producing 5-phospho-ribosyl-N-formylglycinamide (FGAR) and tetrahydrofolate","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_2464","Chromosome",0.195360850891756,1.63646425431836,"ppk","Catalyzes the reversible transfer of the terminal phosphate of ATP to form a long-chain polyphosphate (polyP)","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_2465","Chromosome",0.851562847749795,0.584362064534123,"ppx","Ppx/GppA phosphatase family","FP","Nucleotide transport and metabolism;Inorganic ion transport and metabolism","Metabolism"
"SL1344_2466","Chromosome",0.155333366230135,1.19703575066027,"SL1344_2466","MASE1","T","Signal transduction mechanisms","Cellular processes and signaling"
"SL1344_2469","Chromosome",0.885999686311252,0.324469992061796,"SL1344_2469","Protein of unknown function (DUF1493)","S","Function Unknown","Poorly characterised"
"SL1344_2470","Chromosome",0.973474091557732,0.158024427661495,"SL1344_2470","transposition","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_2471","Chromosome",6.04e-36,-15,"guaA","Catalyzes the synthesis of GMP from XMP","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_2472","Chromosome",3.68e-37,-15,"guaB","Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_2473","Chromosome",0.102474259802578,-1.33304761151453,"xseA","Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_2474","Chromosome",0.442443686020881,0.851825364899568,"shdA","Autotransporter beta-domain","MU","Cell wall/membrane/envelop biogenesis; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_2475","Chromosome",0.174262484741842,1.29714795185671,"ratB","Salmonella repeat of unknown function (DUF824)","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_2477","Chromosome",0.272083243381461,1.08623557695695,"ratA","Salmonella repeat of unknown function (DUF824)","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_2478","Chromosome",1,-0.000320415766969172,"sinI","-","-","no category","no theme"
"SL1344_2479","Chromosome",0.678377372905489,0.602014521891069,"sinH","Pfam:Invasin_beta","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_2480","Chromosome",0.698383952448427,0.571780487781123,"yfgJ","zinc-ribbons","S","Function Unknown","Poorly characterised"
"SL1344_2488","Chromosome",0.000147347769292908,-2.2460085403978,"ndk","Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_2489","Chromosome",0.596521125850349,0.798517324363718,"SL1344_2489","4Fe-4S dicluster domain","C","Energy production and conversion","Metabolism"
"SL1344_2490","Chromosome",0.812660941495279,-0.381228541755355,"SL1344_2490","DMSO reductase anchor subunit (DmsC)","S","Function Unknown","Poorly characterised"
"SL1344_2492","Chromosome",0.662895658166296,-0.586531176398112,"SL1344_2492","Molybdopterin oxidoreductase Fe4S4 domain","C","Energy production and conversion","Metabolism"
"SL1344_2493","Chromosome",0.348058907391018,1.00961193445019,"pbpC","Penicillin-Binding Protein C-terminus Family","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_2494","Chromosome",0.427393113049434,-0.80061159135263,"SL1344_2494","Alpha-2-Macroglobulin","S","Function Unknown","Poorly characterised"
"SL1344_2496","Chromosome",0.888505537618305,0.306399848860273,"SL1344_2496","Domain of unknown function (DUF5066)","S","Function Unknown","Poorly characterised"
"SL1344_2497","Chromosome",0.663576081663748,0.602596984401581,"sseBb","SseB protein N-terminal domain","S","Function Unknown","Poorly characterised"
"SL1344_2498","Chromosome",0.731605719661981,-0.477689010683389,"pepB","Probably plays an important role in intracellular peptide degradation","E","Amino acid transport and metabolism","Metabolism"
"SL1344_2499","Chromosome",0.930041397127422,-0.178130205604471,"yfhJ","Iron-sulphur cluster assembly","S","Function Unknown","Poorly characterised"
"SL1344_2500","Chromosome",5.53e-05,-2.27868756819741,"fdx","2Fe-2S iron-sulfur cluster binding domain","C","Energy production and conversion","Metabolism"
"SL1344_2501","Chromosome",1.16e-15,-5.4715201602569,"hscA","Chaperone involved in the maturation of iron-sulfur cluster-containing proteins. Has a low intrinsic ATPase activity which is markedly stimulated by HscB. Involved in the maturation of IscU","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_2503","Chromosome",8.27e-16,-4.54563588604257,"iscA","Iron-sulphur cluster biosynthesis","C","Energy production and conversion","Metabolism"
"SL1344_2504","Chromosome",4.83e-12,-4.22335319674151,"nifU","A scaffold on which IscS assembles Fe-S clusters. It is likely that Fe-S cluster coordination is flexible as the role of this complex is to build and then hand off Fe-S clusters","C","Energy production and conversion","Metabolism"
"SL1344_2507","Chromosome",0.985543756380499,-0.0405360234964597,"SL1344_2507","Catalyzes the formation of 2'O-methylated cytidine (Cm32) or 2'O-methylated uridine (Um32) at position 32 in tRNA","J"," Translation, ribosomal structure and biogenesis","Information storage and processing"
"SL1344_2509","Chromosome",0.108529723200876,1.30767659603525,"SL1344_2509","Prolyl oligopeptidase family","S","Function Unknown","Poorly characterised"
"SL1344_2510","Chromosome",0.925791223305928,0.230315968816158,"asrA","4Fe-4S dicluster domain","C","Energy production and conversion","Metabolism"
"SL1344_2514","Chromosome",0.599951809432477,0.691543039701892,"SL1344_2514","Protein of unknown function (DUF1007)","S","Function Unknown","Poorly characterised"
"SL1344_2515","Chromosome",0.695564713405623,0.572614154144057,"csiE","PRD domain","K","Transcription","Information storage and processing"
"SL1344_2516","Chromosome",0.523755814494763,-0.702055066118756,"hcaT","LacY proton/sugar symporter","EGP","Amino acid transport and metabolism;Carbohydrate transport and metabolism;Inorganic ion transport and metabolism","Metabolism"
"SL1344_2517","Chromosome",0.00198137317290021,-1.99591535141586,"glyA","Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism","E","Amino acid transport and metabolism","Metabolism"
"SL1344_2518","Chromosome",0.747806308519517,0.522461350665609,"hmpA","Is involved in NO detoxification in an aerobic process, termed nitric oxide dioxygenase (NOD) reaction that utilizes O(2) and NAD(P)H to convert NO to nitrate, which protects the bacterium from various noxious nitrogen compounds. Therefore, plays a central role in the inducible response to nitrosative stress","C","Energy production and conversion","Metabolism"
"SL1344_2519","Chromosome",0.0706528402439576,1.39632928554237,"cadC","Transcriptional regulatory protein, C terminal","K","Transcription","Information storage and processing"
"SL1344_2520","Chromosome",0.576111376753384,0.700137415681317,"cadB","Amino acid permease","E","Amino acid transport and metabolism","Metabolism"
"SL1344_2522","Chromosome",0.942126190463283,-0.158659065742921,"yjdL","POT family","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_2523","Chromosome",0.466945437597069,-0.738947584050764,"glnB","Nitrogen regulatory protein P-II","K","Transcription","Information storage and processing"
"SL1344_2524","Chromosome",0.653601707235522,-0.569016490007639,"yfhA","Sigma-54 interaction domain","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_2526","Chromosome",0.350037372602293,-0.892302817094482,"yfhK","His Kinase A (phosphoacceptor) domain","T","Signal transduction mechanisms","Cellular processes and signaling"
"SL1344_2527","Chromosome",5.08e-28,-8.78822040579206,"purG","Phosphoribosylformylglycinamidine synthase involved in the purines biosynthetic pathway. Catalyzes the ATP-dependent conversion of formylglycinamide ribonucleotide (FGAR) and glutamine to yield formylglycinamidine ribonucleotide (FGAM) and glutamate","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_2529","Chromosome",0.736352567727476,0.527410183002885,"yfhD","Murein-degrading enzyme that degrades murein glycan strands and insoluble, high-molecular weight murein sacculi, with the concomitant formation of a 1,6-anhydromuramoyl product. Lytic transglycosylases (LTs) play an integral role in the metabolism of the peptidoglycan (PG) sacculus. Their lytic action creates space within the PG sacculus to allow for its expansion as well as for the insertion of various structures such as secretion systems and flagella","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
