Node_1_oma_id,Node_1_gene_name,Node_1_old_locus_tag,Node_1_new_locus_tag,Node_1_new_kegg_id,Node_2_oma_id,Node_2_gene_name,Node_2_old_locus_tag,Node_2_new_locus_tag,Node_2_new_kegg_id,Node_1_orthology_group_id,Node_2_orthology_group_id,Int_source,Strain,Layer,MI-score,Interaction_detection_method
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS03778,dnaA,SL1344_3805,SL1344_RS19760,-,OMA03507,OMA00921,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,SALTS01888,fliI,SL1344_1901,SL1344_RS09865,-,OMA03519,OMA00966,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS01291,SL1344_1302,SL1344_1302,SL1344_RS06795,-,OMA03507,OMA01055,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00105,araC,SL1344_0104,SL1344_RS00525,-,SALTS03551,SL1344_3574,SL1344_3574,SL1344_RS18595,-,OMA02591,OMA01136,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00670,tcuR,SL1344_0674,SL1344_RS03495,-,SALTS03287,SL1344_3306,SL1344_3306,SL1344_RS17225,sey:SL1344_3306,OMA02364,OMA01163,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS04019,metB,SL1344_4049,SL1344_RS21065,sey:SL1344_4049,OMA04467,OMA01173,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS02151,SL1344_2163,SL1344_2163,SL1344_RS11230,-,OMA03616,OMA01258,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS02151,SL1344_2163,SL1344_2163,SL1344_RS11230,-,OMA04467,OMA01258,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00670,tcuR,SL1344_0674,SL1344_RS03495,-,SALTS03286,codB,SL1344_3305,SL1344_RS17220,sey:SL1344_3305,OMA02364,OMA01300,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00670,tcuR,SL1344_0674,SL1344_RS03495,-,SALTS03023,serA,SL1344_3038,SL1344_RS15840,sey:SL1344_3038,OMA02364,OMA01321,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,SALTS01890,fliK,SL1344_1903,SL1344_RS09875,-,OMA03519,OMA01421,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS02255,arnB,SL1344_2266,SL1344_RS11790,sey:SL1344_2266,OMA03453,OMA01507,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS02255,arnB,SL1344_2266,SL1344_RS11790,sey:SL1344_2266,OMA03507,OMA01507,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01365,slyA,SL1344_1376,SL1344_RS07175,-,SALTS01166,sopF,SL1344_1177,SL1344_RS06120,-,OMA04566,OMA01577,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00889,lrp,SL1344_0897,SL1344_RS04660,-,SALTS00847,potF,SL1344_0854,SL1344_RS04440,sey:SL1344_0854,OMA04295,OMA01635,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00105,araC,SL1344_0104,SL1344_RS00525,-,SALTS02167,SL1344_2179,SL1344_2179,SL1344_RS11310,-,OMA02591,OMA01869,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS03208,SL1344_3226,SL1344_3226,SL1344_RS16805,sey:SL1344_3226,OMA03507,OMA02053,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS03208,SL1344_3226,SL1344_3226,SL1344_RS16805,sey:SL1344_3226,OMA04467,OMA02053,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS02256,arnC,SL1344_2267,SL1344_RS11795,sey:SL1344_2267,OMA03453,OMA02076,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS02256,arnC,SL1344_2267,SL1344_RS11795,sey:SL1344_2267,OMA03507,OMA02076,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,SALTS01886,fliG,SL1344_1899,SL1344_RS09855,-,OMA03519,OMA02104,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01365,slyA,SL1344_1376,SL1344_RS07175,-,SALTS00412,SL1344_0415,SL1344_0415,SL1344_RS02155,-,OMA04566,OMA02105,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02840,hilA,SL1344_2856,SL1344_RS14890,-,SALTS02839,hilD,SL1344_2855,SL1344_RS14885,-,OMA00542,OMA02238,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02831,sirC,SL1344_2847,SL1344_RS14845,-,SALTS02839,hilD,SL1344_2855,SL1344_RS14885,-,OMA02430,OMA02238,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS02839,hilD,SL1344_2855,SL1344_RS14885,-,OMA03453,OMA02238,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04169,soxS,SL1344_4201,SL1344_RS21890,-,SALTS02839,hilD,SL1344_2855,SL1344_RS14885,-,OMA05145,OMA02238,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS02376,SL1344_2387,SL1344_2387,SL1344_RS12445,-,OMA04467,OMA02342,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03447,ompR,SL1344_3469,SL1344_RS18070,-,SALTS03312,mdh,SL1344_3331,SL1344_RS17350,sey:SL1344_3331,OMA03233,OMA02368,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS02258,SL1344_2269,SL1344_2269,SL1344_RS11805,-,OMA03453,OMA02376,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS02258,SL1344_2269,SL1344_2269,SL1344_RS11805,-,OMA03507,OMA02376,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03273,rpoN,SL1344_3292,SL1344_RS17150,-,SALTS00360,prpB,SL1344_0363,SL1344_RS01885,sey:SL1344_0363,OMA00842,OMA02551,collecTF,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00119,cra,SL1344_0118,SL1344_RS00600,-,SALTS01067,csgG,SL1344_1076,SL1344_RS05610,-,OMA02001,OMA02726,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02126,mlrA,SL1344_2138,SL1344_RS11105,-,SALTS01067,csgG,SL1344_1076,SL1344_RS05610,-,OMA03125,OMA02726,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01393,rstA,SL1344_1405,SL1344_RS07330,-,SALTS01067,csgG,SL1344_1076,SL1344_RS05610,-,OMA03205,OMA02726,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03447,ompR,SL1344_3469,SL1344_RS18070,-,SALTS01067,csgG,SL1344_1076,SL1344_RS05610,-,OMA03233,OMA02726,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03978,cpxR,SL1344_4008,SL1344_RS20865,-,SALTS01067,csgG,SL1344_1076,SL1344_RS05610,-,OMA03384,OMA02726,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS01067,csgG,SL1344_1076,SL1344_RS05610,-,OMA03507,OMA02726,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,SALTS01067,csgG,SL1344_1076,SL1344_RS05610,-,OMA03519,OMA02726,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS01067,csgG,SL1344_1076,SL1344_RS05610,-,OMA03616,OMA02726,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS01067,csgG,SL1344_1076,SL1344_RS05610,-,OMA04467,OMA02726,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03313,argR,SL1344_3332,SL1344_RS17355,-,SALTS00859,artJ,SL1344_0866,SL1344_RS04500,sey:SL1344_0866,OMA04449,OMA03120,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03890,metR,SL1344_3918,SL1344_RS20380,-,SALTS04398,SL1344_4429,SL1344_4429,SL1344_RS23080,-,OMA02167,OMA03242,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00105,araC,SL1344_0104,SL1344_RS00525,-,SALTS02978,SL1344_2993,SL1344_2993,SL1344_RS15600,-,OMA02591,OMA03266,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS04493,SL1344_4523,SL1344_4523,SL1344_RS23575,-,OMA04394,OMA03437,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01263,ihfA,SL1344_1273,SL1344_RS06655,-,SALTS04493,SL1344_4523,SL1344_4523,SL1344_RS23575,-,OMA05341,OMA03437,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS04171,SL1344_4203,SL1344_4203,SL1344_RS21900,-,OMA05327,OMA03439,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00119,cra,SL1344_0118,SL1344_RS00600,-,SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,OMA02001,OMA03519,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02126,mlrA,SL1344_2138,SL1344_RS11105,-,SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,OMA03125,OMA03519,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01393,rstA,SL1344_1405,SL1344_RS07330,-,SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,OMA03205,OMA03519,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03447,ompR,SL1344_3469,SL1344_RS18070,-,SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,OMA03233,OMA03519,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03978,cpxR,SL1344_4008,SL1344_RS20865,-,SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,OMA03384,OMA03519,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,OMA03507,OMA03519,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,OMA03519,OMA03519,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,OMA03616,OMA03519,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,OMA04467,OMA03519,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,SALTS01008,SL1344_1017,SL1344_1017,SL1344_RS05290,-,OMA03519,OMA03525,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS03697,SL1344_3722,SL1344_3722,SL1344_RS19345,-,OMA04394,OMA03649,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01579,fnr,SL1344_1591,SL1344_RS08285,-,SALTS00069,caiE,SL1344_0070,SL1344_RS00350,-,OMA02723,OMA03782,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04495,arcA,SL1344_4525,SL1344_RS23585,-,SALTS00069,caiE,SL1344_0070,SL1344_RS00350,-,OMA03240,OMA03782,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00069,caiE,SL1344_0070,SL1344_RS00350,-,OMA05327,OMA03782,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02830,SL1344_2846,SL1344_2846,SL1344_RS14840,-,SALTS01446,SL1344_1458,SL1344_1458,SL1344_RS07600,-,OMA03001,OMA04010,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01365,slyA,SL1344_1376,SL1344_RS07175,-,SALTS01446,SL1344_1458,SL1344_1458,SL1344_RS07600,-,OMA04566,OMA04010,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03890,metR,SL1344_3918,SL1344_RS20380,-,SALTS02782,mprA,SL1344_2798,SL1344_RS14570,-,OMA02167,OMA04050,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04169,soxS,SL1344_4201,SL1344_RS21890,-,SALTS04372,SL1344_4403,SL1344_4403,SL1344_RS22945,-,OMA05145,OMA04164,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS00801,dps,SL1344_0806,SL1344_RS04205,-,OMA04467,OMA04239,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01365,slyA,SL1344_1376,SL1344_RS07175,-,SALTS03699,SL1344_3724,SL1344_3724,SL1344_RS19355,-,OMA04566,OMA04291,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS03699,SL1344_3724,SL1344_3724,SL1344_RS19355,-,OMA05381,OMA04291,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03273,rpoN,SL1344_3292,SL1344_RS17150,-,SALTS02817,hycA,SL1344_2833,SL1344_RS14775,-,OMA00842,OMA04403,collecTF,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03447,ompR,SL1344_3469,SL1344_RS18070,-,SALTS03313,argR,SL1344_3332,SL1344_RS17355,-,OMA03233,OMA04449,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS04367,SL1344_4398,SL1344_4398,SL1344_RS22920,-,OMA04467,OMA04474,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,SALTS01889,fliJ,SL1344_1902,SL1344_RS09870,-,OMA03519,OMA04506,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS02121,SL1344_2133,SL1344_2133,SL1344_RS11080,-,OMA04394,OMA04514,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00011,SL1344_0011,SL1344_0011,SL1344_RS00055,-,OMA05327,OMA04745,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00119,cra,SL1344_0118,SL1344_RS00600,-,SALTS01069,csgE,SL1344_1078,SL1344_RS05620,-,OMA02001,OMA04769,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02126,mlrA,SL1344_2138,SL1344_RS11105,-,SALTS01069,csgE,SL1344_1078,SL1344_RS05620,-,OMA03125,OMA04769,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01393,rstA,SL1344_1405,SL1344_RS07330,-,SALTS01069,csgE,SL1344_1078,SL1344_RS05620,-,OMA03205,OMA04769,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03447,ompR,SL1344_3469,SL1344_RS18070,-,SALTS01069,csgE,SL1344_1078,SL1344_RS05620,-,OMA03233,OMA04769,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03978,cpxR,SL1344_4008,SL1344_RS20865,-,SALTS01069,csgE,SL1344_1078,SL1344_RS05620,-,OMA03384,OMA04769,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS01069,csgE,SL1344_1078,SL1344_RS05620,-,OMA03507,OMA04769,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,SALTS01069,csgE,SL1344_1078,SL1344_RS05620,-,OMA03519,OMA04769,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS01069,csgE,SL1344_1078,SL1344_RS05620,-,OMA03616,OMA04769,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS01069,csgE,SL1344_1078,SL1344_RS05620,-,OMA04467,OMA04769,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00105,araC,SL1344_0104,SL1344_RS00525,-,SALTS03547,SL1344_3570,SL1344_3570,SL1344_RS18575,-,OMA02591,OMA04960,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS02260,arnE,SL1344_2271,SL1344_RS11815,-,OMA03453,OMA05120,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS02260,arnE,SL1344_2271,SL1344_RS11815,-,OMA03507,OMA05120,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01070,csgD,SL1344_1079,SL1344_RS05625,-,SALTS01884,fliE,SL1344_1897,SL1344_RS09845,-,OMA03519,OMA05240,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01365,slyA,SL1344_1376,SL1344_RS07175,-,SALTS00156,SL1344_0155,SL1344_0155,SL1344_RS00790,-,OMA04566,OMA05378,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00156,SL1344_0155,SL1344_0155,SL1344_RS00790,-,OMA05327,OMA05378,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS03316,SL1344_3335,SL1344_3335,SL1344_RS17370,-,OMA03616,OMA05472,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04411,hypT,SL1344_4442,SL1344_RS23145,-,SALTS04230,aspA,SL1344_4263,SL1344_RS22210,-,OMA02349,OMA00758,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04169,soxS,SL1344_4201,SL1344_RS21890,-,SALTS01745,manX,SL1344_1759,SL1344_RS09140,sey:SL1344_1759,OMA05145,OMA02165,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00889,lrp,SL1344_0897,SL1344_RS04660,-,SALTS01901,SL1344_1914,SL1344_1914,SL1344_RS09930,-,OMA04295,OMA02736,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS01517,SL1344_1530,SL1344_1530,SL1344_RS07970,-,OMA03453,OMA02895,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS04351,nrdD,SL1344_4382,SL1344_RS22840,sey:SL1344_4382,OMA05381,OMA00261,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00889,lrp,SL1344_0897,SL1344_RS04660,-,SALTS03682,ligB,SL1344_3705,SL1344_RS19260,-,OMA04295,OMA00513,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02840,hilA,SL1344_2856,SL1344_RS14890,-,SALTS02838,prgH,SL1344_2854,SL1344_RS14880,-,OMA00542,OMA01318,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02831,sirC,SL1344_2847,SL1344_RS14845,-,SALTS02838,prgH,SL1344_2854,SL1344_RS14880,-,OMA02430,OMA01318,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS02838,prgH,SL1344_2854,SL1344_RS14880,-,OMA03453,OMA01318,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04169,soxS,SL1344_4201,SL1344_RS21890,-,SALTS02838,prgH,SL1344_2854,SL1344_RS14880,-,OMA05145,OMA01318,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS02743,iroB,SL1344_2758,SL1344_RS14355,sey:SL1344_2758,OMA04467,OMA01630,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02830,SL1344_2846,SL1344_2846,SL1344_RS14840,-,SALTS01152,sifA,SL1344_1161,SL1344_RS06040,-,OMA03001,OMA01886,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02831,sirC,SL1344_2847,SL1344_RS14845,-,SALTS00814,SL1344_0820,SL1344_0820,SL1344_RS04270,sey:SL1344_0820,OMA02430,OMA02408,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00105,araC,SL1344_0104,SL1344_RS00525,-,SALTS00674,ybfF,SL1344_0678,SL1344_RS03515,-,OMA02591,OMA02928,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01314,SL1344_1325,SL1344_1325,SL1344_RS06910,-,SALTS01770,sopE2,SL1344_1784,SL1344_RS09265,-,OMA03568,OMA03189,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS02753,tctD,SL1344_2769,SL1344_RS14415,-,OMA05381,OMA03504,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS03439,nudE,SL1344_3461,SL1344_RS18030,-,OMA05381,OMA03798,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS01674,SL1344_1686,SL1344_1686,SL1344_RS08765,-,OMA04394,OMA04108,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS01674,SL1344_1686,SL1344_1686,SL1344_RS08765,-,OMA05381,OMA04108,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04366,arcA,SL1344_4397,SL1344_RS22915,sey:SL1344_4397,SALTS01698,ychH,SL1344_1710,SL1344_RS08895,-,OMA01319,OMA05411,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00406,nrdR,SL1344_0409,SL1344_RS02125,-,SALTS02776,nrdE,SL1344_2792,SL1344_RS14540,sey:SL1344_2792,OMA04499,OMA00262,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03763,torR,SL1344_3790,SL1344_RS19685,-,SALTS03762,torC,SL1344_3789,SL1344_RS19680,sey:SL1344_3789,OMA03185,OMA01380,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02840,hilA,SL1344_2856,SL1344_RS14890,-,SALTS02863,invH,SL1344_2879,SL1344_RS15010,-,OMA00542,OMA04521,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS03195,SL1344_3211,SL1344_3211,SL1344_RS16740,-,OMA03453,OMA00836,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02228,rcsB,SL1344_2239,SL1344_RS11655,-,SALTS00803,ompX,SL1344_0808,SL1344_RS04215,-,OMA03395,OMA04128,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00119,cra,SL1344_0118,SL1344_RS00600,-,SALTS01698,ychH,SL1344_1710,SL1344_RS08895,-,OMA02001,OMA05411,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00611,dpiA,SL1344_0614,SL1344_RS03160,-,SALTS00609,citC,SL1344_0612,SL1344_RS03150,-,OMA03415,OMA01720,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00611,dpiA,SL1344_0614,SL1344_RS03160,-,SALTS00605,citX,SL1344_0608,SL1344_RS03130,sey:SL1344_0608,OMA03415,OMA04005,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS04165,siiE,SL1344_4197,SL1344_RS21870,-,OMA03507,OMA00001,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03763,torR,SL1344_3790,SL1344_RS19685,-,SALTS03761,torA,SL1344_3788,SL1344_RS19675,sey:SL1344_3788,OMA03185,OMA00139,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02228,rcsB,SL1344_2239,SL1344_RS11655,-,SALTS00679,speF,SL1344_0683,SL1344_RS03540,sey:SL1344_0683,OMA03395,OMA00237,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS03413,SL1344_3434,SL1344_3434,SL1344_RS17895,-,OMA04394,OMA00284,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS03176,SL1344_3192,SL1344_3192,SL1344_RS16640,-,OMA05381,OMA00324,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS00683,kdpB,SL1344_0687,SL1344_RS03565,sey:SL1344_0687,OMA03453,OMA00335,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS00683,kdpB,SL1344_0687,SL1344_RS03565,sey:SL1344_0687,OMA04394,OMA00335,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01406,SL1344_1418,SL1344_1418,SL1344_RS07395,-,SALTS02384,ptsI,SL1344_2395,SL1344_RS12490,sey:SL1344_2395,OMA01374,OMA00524,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00660,nagC,SL1344_0664,SL1344_RS03445,-,SALTS02384,ptsI,SL1344_2395,SL1344_RS12490,sey:SL1344_2395,OMA01376,OMA00524,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
