# file_a	file_b
# a	b	evalue_ab	bitscore_ab	evalue_ba	bitscore_ba
# FN424405.1.fasta	SL1344_combined.fasta
# 0	1524	0	1524
STMMW_27211	SL1344_2738	0.0	2217	0.0	2217
STMMW_27231	SL1344_2739	0.0	1175	0.0	1175
STMMW_27241	SL1344_2740	0.0	1042	0.0	1042
STMMW_27251	SL1344_2741	0.0	1557	0.0	1557
STMMW_27261	SL1344_2742	0.0	2848	0.0	2848
STMMW_27271	SL1344_2743	0.0	3103	0.0	3103
STMMW_27281	SL1344_2744	0.0	1618	0.0	1618
STMMW_27291	SL1344_2745	0.0	3458	0.0	3458
STMMW_27301	SL1344_2746	0.0	2372	0.0	2372
STMMW_27311	SL1344_2747	0.0	1674	0.0	1674
STMMW_27312	SL1344_2747A	0.0	1013	0.0	1013
STMMW_27321	SL1344_2750	1.87e-140	494	1.78e-140	494
STMMW_27331	SL1344_2751	0.0	1181	0.0	1181
STMMW_27341	SL1344_2752	0.0	3663	0.0	3663
STMMW_27351	SL1344_2753	9.59e-159	555	9.12e-159	555
STMMW_27361	SL1344_2754	0.0	1602	0.0	1602
STMMW_27371	SL1344_2755	0.0	998	0.0	998
STMMW_27381	SL1344_2756	0.0	2809	0.0	2809
STMMW_27391	SL1344_2757	0.0	1059	0.0	1059
STMMW_27401	SL1344_2758	0.0	2061	0.0	2061
STMMW_27411	SL1344_2759	0.0	6743	0.0	6743
STMMW_27421	SL1344_2760	0.0	2300	0.0	2300
STMMW_27431	SL1344_2761	0.0	1729	0.0	1729
STMMW_27441	SL1344_2762	0.0	4028	0.0	4028
STMMW_27461	SL1344_2763	0.0	1945	0.0	1945
STMMW_27471	ncRNA0512	1.55e-92	335	7.47e-93	335
STMMW_27481	SL1344_2764	0.0	1718	0.0	1718
STMMW_27491	SL1344_2765	0.0	1657	0.0	1657
STMMW_27501	SL1344_2767	0.0	1873	0.0	1873
STMMW_27511	SL1344_2768	0.0	2615	0.0	2615
STMMW_27521	SL1344_2769	0.0	1247	0.0	1247
STMMW_27531	SL1344_2770	0.0	1807	0.0	1807
STMMW_27541	SL1344_2771	0.0	804	0.0	804
STMMW_27551	SL1344_2772	0.0	2793	0.0	2793
STMMW_27561	SL1344_2773	0.0	1823	0.0	1823
STMMW_27571	SL1344_2774	0.0	2338	0.0	2338
STMMW_27581	SL1344_2775	0.0	2676	0.0	2676
STMMW_27591	SL1344_2776	0.0	2372	0.0	2372
STMMW_27601	SL1344_2777	0.0	2588	0.0	2588
STMMW_27611	SL1344_2778	0.0	1253	0.0	1253
STMMW_27621	SL1344_2779	0.0	832	0.0	832
STMMW_27631	SL1344_2780	1.15e-80	294	1.09e-80	294
STMMW_27641	SL1344_2781	2.17e-125	444	1.62e-125	444
STMMW_27651	SL1344_2782	0.0	976	0.0	976
STMMW_27661	SL1344_2783	0.0	743	0.0	743
STMMW_27671	SL1344_2784	0.0	832	0.0	832
STMMW_27681	SL1344_2785	0.0	649	0.0	649
STMMW_27691	SL1344_2786	2.28e-180	627	2.17e-180	627
STMMW_27701	SL1344_2787	0.0	2466	0.0	2466
STMMW_27711	SL1344_2788	0.0	798	0.0	798
STMMW_27721	SL1344_2790	3.75e-127	449	3.57e-127	449
STMMW_27731	SL1344_2791	0.0	760	0.0	760
STMMW_27741	SL1344_2792	0.0	3951	0.0	3951
STMMW_27751	SL1344_2793	0.0	1773	0.0	1773
STMMW_27761	SL1344_2794	0.0	2222	0.0	2222
STMMW_27771	SL1344_2795	0.0	1962	0.0	1962
STMMW_27781	SL1344_2796	0.0	1840	0.0	1840
STMMW_27791	SL1344_2797	0.0	2183	0.0	2183
STMMW_27801	SL1344_2798	0.0	976	0.0	976
STMMW_27811	SL1344_2799	0.0	2167	0.0	2167
STMMW_27821	SL1344_2800	0.0	2837	0.0	2837
STMMW_27831	SL1344_2801	0.0	2532	0.0	2532
STMMW_27841	SL1344_2802	0.0	953	0.0	953
STMMW_27851	SL1344_2803	0.0	2876	0.0	2876
STMMW_27861	SL1344_2804	0.0	787	0.0	787
STMMW_27871	SL1344_2805	0.0	1048	0.0	1048
STMMW_27881	SL1344_2806	1.35e-95	344	1.28e-95	344
STMMW_27891	SL1344_2807	0.0	4859	0.0	4859
STMMW_27901	SL1344_2808	0.0	926	0.0	926
STMMW_27911	SL1344_2809	0.0	1962	0.0	1962
STMMW_27921	SL1344_2810	0.0	915	0.0	915
STMMW_27931	SL1344_2811	0.0	1995	0.0	1995
STMMW_27941	SL1344_2812	0.0	1042	0.0	1042
STMMW_27951	SL1344_2813	0.0	1790	0.0	1790
STMMW_27961	SL1344_2814	0.0	671	0.0	671
STMMW_27971	SL1344_2815	0.0	1441	0.0	1441
STMMW_27981	SL1344_2816	0.0	665	0.0	665
STMMW_27991	SL1344_2817	0.0	1430	0.0	1430
STMMW_28001	SL1344_2818	0.0	1712	0.0	1712
STMMW_28011	SL1344_2819	0.0	2804	0.0	2804
STMMW_28021	SL1344_2820	0.0	2649	0.0	2649
STMMW_28031	SL1344_2821	0.0	2095	0.0	2095
STMMW_28041	SL1344_2822	0.0	4139	0.0	4139
STMMW_28051	SL1344_2823	0.0	1009	0.0	1009
STMMW_28061	SL1344_2824	0.0	1496	0.0	1496
STMMW_28071	SL1344_2825	0.0	865	0.0	865
STMMW_28081	SL1344_2826	0.0	754	0.0	754
STMMW_28091	SL1344_2827	0.0	1419	0.0	1419
STMMW_28101	SL1344_2828	0.0	1003	0.0	1003
STMMW_28111	SL1344_2829	0.0	3158	0.0	3158
STMMW_28121	SL1344_2830	0.0	1707	0.0	1707
STMMW_28131	SL1344_2831	0.0	3374	0.0	3374
STMMW_28141	SL1344_2832	0.0	1125	0.0	1125
STMMW_28151	SL1344_2833	0.0	854	0.0	854
STMMW_28161	SL1344_2834	0.0	660	0.0	660
STMMW_28171	SL1344_2835	0.0	1613	0.0	1613
STMMW_28181	SL1344_2836	8.85e-144	505	8.41e-144	505
STMMW_28191	SL1344_2837	0.0	2073	0.0	2073
STMMW_28201	SL1344_2838	0.0	1790	0.0	1790
STMMW_28211	SL1344_2839	0.0	3840	0.0	3840
STMMW_28221	SL1344_2840	0.0	638	0.0	638
STMMW_28231	SL1344_2841	0.0	1690	0.0	1690
STMMW_28241	SL1344_2842	0.0	1519	0.0	1519
STMMW_28251	SL1344_2843	0.0	1591	0.0	1591
STMMW_28261	SL1344_2844	0.0	1568	0.0	1568
STMMW_28271	SL1344_2845	0.0	1659	0.0	1659
STMMW_28281	SL1344_2846	0.0	1397	0.0	1397
STMMW_28291	SL1344_2847	0.0	1640	0.0	1640
STMMW_28301	SL1344_2848	0.0	837	0.0	837
STMMW_28311	SL1344_2849	0.0	1258	0.0	1258
STMMW_28321	SL1344_2850	0.0	1109	0.0	1109
STMMW_28331	SL1344_2851	0.0	1402	0.0	1402
STMMW_28341	SL1344_2852	2.11e-160	560	2.00e-160	560
STMMW_28351	SL1344_2853	3.70e-127	449	3.52e-127	449
STMMW_28361	SL1344_2854	0.0	2178	0.0	2178
STMMW_28371	SL1344_2855	0.0	1718	0.0	1718
STMMW_28381	SL1344_2856	0.0	3070	0.0	3070
STMMW_28391	SL1344_2857	0.0	893	0.0	893
STMMW_28401	SL1344_2858	0.0	3014	0.0	3014
STMMW_28411	SL1344_2859	0.0	726	0.0	726
STMMW_28431	SL1344_2860	1.76e-130	460	1.67e-130	460
STMMW_28441	SL1344_2861	0.0	3801	0.0	3801
STMMW_28451	SL1344_2862	0.0	1906	0.0	1906
STMMW_28461	SL1344_2863	0.0	2272	0.0	2272
STMMW_28471	SL1344_2864	0.0	3286	0.0	3286
STMMW_28481	SL1344_2865	0.0	920	0.0	920
STMMW_28491	SL1344_2866	0.0	1978	0.0	1978
STMMW_28501	SL1344_2867	0.0	1463	0.0	1463
STMMW_28511	SL1344_2868	3.95e-137	483	3.75e-137	483
STMMW_28521	SL1344_2869	0.0	1247	0.0	1247
STMMW_28531	SL1344_2870	0.0	1685	0.0	1685
STMMW_28541	SL1344_2871	0.0	1868	0.0	1868
STMMW_28551	SL1344_2872	0.0	821	0.0	821
STMMW_28561	SL1344_2873	0.0	2394	0.0	2394
STMMW_28571	SL1344_2874	0.0	754	0.0	754
STMMW_28581	SL1344_2875	0.0	3795	0.0	3795
STMMW_28591	SL1344_2876	0.0	2061	0.0	2061
STMMW_28601	SL1344_2877	0.0	3120	0.0	3120
STMMW_28611	SL1344_2878	0.0	1203	0.0	1203
STMMW_28621	SL1344_2879	0.0	821	0.0	821
STMMW_28631	SL1344_2880	0.0	832	0.0	832
STMMW_28641	SL1344_2881	0.0	643	0.0	643
STMMW_28651	SL1344_2882	1.03e-173	604	9.79e-174	604
STMMW_28661	SL1344_2883	1.63e-52	200	1.55e-52	200
STMMW_28671	SL1344_2884	9.34e-154	538	8.89e-154	538
STMMW_28681	SL1344_2885	0.0	976	0.0	976
STMMW_28691	SL1344_2885A	5.65e-110	392	5.26e-110	392
STMMW_28701	SL1344_2886	0.0	1214	0.0	1214
STMMW_28711	SL1344_2887	0.0	965	0.0	965
STMMW_28721	SL1344_2888	0.0	4665	0.0	4665
STMMW_28731	SL1344_2889	0.0	704	0.0	704
STMMW_28741	SL1344_2890	0.0	2233	0.0	2233
STMMW_28751	SL1344_2891	0.0	1724	0.0	1724
STMMW_28761	SL1344_2892	0.0	2765	0.0	2765
STMMW_28771	SL1344_2893	0.0	1757	0.0	1757
STMMW_28781	SL1344_2894	0.0	1338	0.0	1338
STMMW_28791	SL1344_2895	0.0	1181	0.0	1181
STMMW_28801	SL1344_2896	0.0	2327	0.0	2327
STMMW_28811	SL1344_2897	0.0	1707	0.0	1707
STMMW_28821	SL1344_2898	0.0	1413	0.0	1413
STMMW_28831	SL1344_2899	0.0	749	0.0	749
STMMW_28841	SL1344_2900	0.0	1098	0.0	1098
STMMW_28851	SL1344_2901	0.0	2632	0.0	2632
STMMW_28861	SL1344_2902	7.80e-124	438	7.42e-124	438
STMMW_28871	SL1344_2903	0.0	1834	0.0	1834
STMMW_28881	SL1344_2904	0.0	2095	0.0	2095
STMMW_28891	SL1344_2905	0.0	1158	0.0	1158
STMMW_28901	SL1344_2906	0.0	1408	0.0	1408
STMMW_28911	SL1344_2907	0.0	1940	0.0	1940
STMMW_28921	SL1344_2908	0.0	887	0.0	887
STMMW_28931	SL1344_2909	0.0	1314	0.0	1314
STMMW_28941	SL1344_2910	2.13e-165	577	2.03e-165	577
STMMW_28951	SL1344_2911	0.0	654	0.0	654
STMMW_28961	SL1344_2912	0.0	1120	0.0	1120
STMMW_28971	SL1344_2913	0.0	2660	0.0	2660
STMMW_28981	SL1344_2914	0.0	1679	0.0	1679
STMMW_28991	SL1344_2915	0.0	1934	0.0	1934
STMMW_29001	SL1344_2916	4.41e-157	549	4.20e-157	549
STMMW_29011	SL1344_2917	0.0	1701	0.0	1701
STMMW_29021	SL1344_2918	0.0	1203	0.0	1203
STMMW_29031	SL1344_2919	0.0	1380	0.0	1380
STMMW_29041	SL1344_2920	0.0	1956	0.0	1956
STMMW_29051	SL1344_2921	0.0	1037	0.0	1037
STMMW_29061	SL1344_2922	0.0	2876	0.0	2876
STMMW_29071	SL1344_2923	0.0	4915	0.0	4915
STMMW_29081	SL1344_2924	0.0	1762	0.0	1762
STMMW_29091	SL1344_2925	0.0	1358	0.0	1358
STMMW_29101	SL1344_2926	0.0	3158	0.0	3158
STMMW_29111	SL1344_2927	0.0	2992	0.0	2992
STMMW_29121	SL1344_2928	0.0	671	0.0	671
STMMW_29131	SL1344_2929	0.0	1474	0.0	1474
STMMW_29141	SL1344_2930	0.0	1242	0.0	1242
STMMW_29151	SL1344_2931	0.0	2399	0.0	2399
STMMW_29161	SL1344_2932	0.0	3025	0.0	3025
STMMW_29171	SL1344_2933	0.0	1480	0.0	1480
STMMW_29180	SL1344_2935	2.07e-135	477	1.72e-135	477
STMMW_29181	SL1344_2936	2.54e-145	510	1.83e-145	510
STMMW_29191	SL1344_2937	0.0	4128	0.0	4128
STMMW_29201	SL1344_2938	0.0	2394	0.0	2394
STMMW_29211	SL1344_2939	0.0	5092	0.0	5092
STMMW_29221	SL1344_2940	0.0	2106	0.0	2106
STMMW_29231	SL1344_2941	0.0	2477	0.0	2477
STMMW_29241	SL1344_2942	0.0	2471	0.0	2471
STMMW_29251	SL1344_2943	0.0	2510	0.0	2510
STMMW_29271	SL1344_2944	0.0	832	0.0	832
STMMW_29281	SL1344_2945	0.0	1447	0.0	1447
STMMW_29291	SL1344_2946	2.23e-175	610	2.12e-175	610
STMMW_29301	SL1344_2947	0.0	1009	0.0	1009
STMMW_29311	SL1344_2948	0.0	1568	0.0	1568
STMMW_29321	SL1344_2949	0.0	2521	0.0	2521
STMMW_29331	SL1344_2950	0.0	2383	0.0	2383
STMMW_29341	SL1344_2951	0.0	2516	0.0	2516
STMMW_29351	SL1344_2952	0.0	1507	0.0	1507
STMMW_29361	SL1344_2953	0.0	2122	0.0	2122
STMMW_29371	SL1344_2954	0.0	1197	0.0	1197
STMMW_29381	SL1344_2955	0.0	2433	0.0	2433
STMMW_29391	SL1344_2956	0.0	3280	0.0	3280
STMMW_29401	SL1344_2957	0.0	2615	0.0	2615
STMMW_29411	SL1344_2958	0.0	782	0.0	782
STMMW_29421	SL1344_2959	0.0	1314	0.0	1314
STMMW_29431	SL1344_2960	0.0	2028	0.0	2028
STMMW_29441	SL1344_2961	0.0	732	0.0	732
STMMW_29451	SL1344_2962	0.0	1690	0.0	1690
STMMW_29461	SL1344_2963	7.53e-119	422	7.16e-119	422
STMMW_29471	SL1344_2964	0.0	2228	0.0	2228
STMMW_29481	SL1344_2965	0.0	821	0.0	821
STMMW_29491	SL1344_2966	0.0	1640	0.0	1640
STMMW_29501	SL1344_2967	0.0	1491	0.0	1491
STMMW_29511	SL1344_2968	0.0	2028	0.0	2028
STMMW_29521	SL1344_2969	0.0	2316	0.0	2316
STMMW_29531	SL1344_2970	0.0	2460	0.0	2460
STMMW_29541	SL1344_2971	0.0	3391	0.0	3391
STMMW_29551	SL1344_2972	0.0	6549	0.0	6549
STMMW_29561	SL1344_2973	0.0	5336	0.0	5336
STMMW_29571	SL1344_2974	0.0	6228	0.0	6228
STMMW_29581	SL1344_2975	2.18e-170	593	2.08e-170	593
STMMW_29591	SL1344_2976	0.0	754	0.0	754
STMMW_29601	SL1344_2977	0.0	1042	0.0	1042
STMMW_29611	SL1344_2978	0.0	870	0.0	870
STMMW_29621	SL1344_2979	0.0	1469	0.0	1469
STMMW_29631	SL1344_2980	0.0	1618	0.0	1618
STMMW_29641	SL1344_2981	0.0	4150	0.0	4150
STMMW_29651	SL1344_2982	0.0	981	0.0	981
STMMW_29661	SL1344_2983	0.0	1286	0.0	1286
STMMW_29671	SL1344_2984	0.0	1319	0.0	1319
STMMW_29681	SL1344_2985	7.25e-114	405	6.90e-114	405
STMMW_29691	SL1344_2986	0.0	1923	0.0	1923
STMMW_29701	SL1344_2987	0.0	2217	0.0	2217
STMMW_29711	SL1344_2988	0.0	3989	0.0	3989
STMMW_29721	ncRNA0052	1.44e-39	158	7.12e-40	158
STMMW_29731	SL1344_2989	0.0	1901	0.0	1901
STMMW_29741	SL1344_2990	0.0	1884	0.0	1884
STMMW_29751	SL1344_2991	0.0	2333	0.0	2333
STMMW_29761	SL1344_2992	0.0	1729	0.0	1729
STMMW_29771	SL1344_2993	0.0	1308	0.0	1308
STMMW_29781	SL1344_2994	0.0	2621	0.0	2621
STMMW_29791	SL1344_2995	0.0	1408	0.0	1408
STMMW_29801	SL1344_2996	0.0	1541	0.0	1541
STMMW_29811	SL1344_2997	0.0	2178	0.0	2178
STMMW_29821	SL1344_2998	0.0	1596	0.0	1596
STMMW_29831	SL1344_2999	0.0	893	0.0	893
STMMW_29841	SL1344_3000	0.0	2266	0.0	2266
STMMW_29851	SL1344_3001	8.85e-144	505	8.41e-144	505
STMMW_29861	SL1344_3003	0.0	1291	0.0	1291
STMMW_29871	SL1344_3004	0.0	948	0.0	948
STMMW_29881	SL1344_3005	0.0	1984	0.0	1984
STMMW_29891	SL1344_3006	0.0	1375	0.0	1375
STMMW_29901	SL1344_3007	0.0	4593	0.0	4593
STMMW_29911	SL1344_3008	0.0	1314	0.0	1314
STMMW_29921	SL1344_3009	0.0	1170	0.0	1170
STMMW_29931	SL1344_3010	0.0	992	0.0	992
STMMW_29941	SL1344_3011	0.0	737	0.0	737
STMMW_29951	SL1344_3012	7.53e-119	422	7.16e-119	422
STMMW_29971	SL1344_3013	0.0	1491	0.0	1491
STMMW_29981	SL1344_3014	0.0	1402	0.0	1402
STMMW_29991	SL1344_3015	0.0	1009	0.0	1009
STMMW_30001	SL1344_3016	0.0	2804	0.0	2804
STMMW_30011	SL1344_3017	0.0	1629	0.0	1629
STMMW_30021	SL1344_3018	0.0	3203	0.0	3203
STMMW_30031	SL1344_3019	0.0	1247	0.0	1247
STMMW_30041	SL1344_3020	0.0	1657	0.0	1657
STMMW_30051	SL1344_3021	0.0	965	0.0	965
STMMW_30061	SL1344_3022	0.0	765	0.0	765
STMMW_30071	SL1344_3023	1.87e-140	494	1.78e-140	494
STMMW_30081	SL1344_3024	0.0	1812	0.0	1812
STMMW_30091	SL1344_3025	0.0	1219	0.0	1219
STMMW_30101	SL1344_3026	2.13e-165	577	2.03e-165	577
STMMW_30111	SL1344_3027	0.0	2649	0.0	2649
STMMW_30121	SL1344_3028	0.0	1652	0.0	1652
STMMW_30131	SL1344_3029	0.0	5302	0.0	5302
STMMW_30141	SL1344_3030	0.0	721	0.0	721
STMMW_30151	SL1344_3031	0.0	2023	0.0	2023
STMMW_30161	SL1344_3032	0.0	2222	0.0	2222
STMMW_30171	SL1344_3033	0.0	2178	0.0	2178
STMMW_30181	SL1344_3034	0.0	2111	0.0	2111
STMMW_30191	SL1344_3035	0.0	1070	0.0	1070
STMMW_30201	SL1344_3036	2.23e-175	610	2.12e-175	610
STMMW_30211	SL1344_3037	0.0	881	0.0	881
STMMW_30221	SL1344_3038	0.0	2278	0.0	2278
STMMW_30231	SL1344_3039	0.0	1219	0.0	1219
STMMW_30241	SL1344_3040	0.0	1652	0.0	1652
STMMW_30261	SL1344_3041	0.0	1380	0.0	1380
STMMW_30271	SL1344_3042	0.0	1170	0.0	1170
STMMW_30281	SL1344_3043	0.0	1585	0.0	1585
STMMW_30291	SL1344_3044	0.0	1989	0.0	1989
STMMW_30301	SL1344_3045	0.0	2150	0.0	2150
STMMW_30311	SL1344_3046	0.0	1934	0.0	1934
STMMW_30321	SL1344_3047	0.0	787	0.0	787
STMMW_30331	SL1344_3048	0.0	1070	0.0	1070
STMMW_30341	SL1344_3049	0.0	1308	0.0	1308
STMMW_30351	SL1344_3050	0.0	1253	0.0	1253
STMMW_30361	SL1344_3051	0.0	1208	0.0	1208
STMMW_30371	SL1344_3052	0.0	3596	0.0	3596
STMMW_30381	SL1344_3053	0.0	1402	0.0	1402
STMMW_30391	SL1344_3054	0.0	1701	0.0	1701
STMMW_30401	SL1344_3055	0.0	1646	0.0	1646
STMMW_30411	SL1344_3056	0.0	876	0.0	876
STMMW_30421	SL1344_3057	0.0	1862	0.0	1862
STMMW_30431	SL1344_3058	0.0	1879	0.0	1879
STMMW_30441	SL1344_3059	0.0	2721	0.0	2721
STMMW_30451	SL1344_3060	0.0	1386	0.0	1386
STMMW_30461	SL1344_3061	0.0	1352	0.0	1352
STMMW_30471	SL1344_3062	0.0	3535	0.0	3535
STMMW_30481	SL1344_3063	9.47e-66	244	9.01e-66	244
STMMW_30501	SL1344_3064	9.59e-159	555	9.12e-159	555
STMMW_30511	SL1344_3065	0.0	2134	0.0	2134
STMMW_30521	SL1344_3066	0.0	2505	0.0	2505
STMMW_30531	SL1344_3067	0.0	920	0.0	920
STMMW_30541	SL1344_3068	0.0	1308	0.0	1308
STMMW_30551	SL1344_3069	0.0	1441	0.0	1441
STMMW_30561	SL1344_3070	0.0	1751	0.0	1751
STMMW_30571	SL1344_3071	0.0	1037	0.0	1037
STMMW_30581	SL1344_3072	0.0	771	0.0	771
STMMW_30591	SL1344_3073	0.0	1269	0.0	1269
STMMW_30601	SL1344_3074	0.0	1812	0.0	1812
STMMW_30611	SL1344_3075	0.0	1303	0.0	1303
STMMW_30621	SL1344_3076	0.0	1048	0.0	1048
STMMW_30631	SL1344_3077	9.34e-154	538	8.89e-154	538
STMMW_30641	SL1344_3078	0.0	1092	0.0	1092
STMMW_30651	SL1344_3079	0.0	2100	0.0	2100
STMMW_30661	SL1344_3080	0.0	1862	0.0	1862
STMMW_30671	SL1344_3081	0.0	1934	0.0	1934
STMMW_30681	SL1344_3082	0.0	1330	0.0	1330
STMMW_30691	SL1344_3083	1.03e-173	604	9.79e-174	604
STMMW_30701	SL1344_3084	0.0	1330	0.0	1330
STMMW_30711	SL1344_3085	0.0	1945	0.0	1945
STMMW_30721	SL1344_3086	1.92e-145	510	1.83e-145	510
STMMW_30731	SL1344_3087	0.0	2006	0.0	2006
STMMW_30741	SL1344_3088	0.0	2322	0.0	2322
STMMW_30751	SL1344_3089	0.0	3934	0.0	3934
STMMW_30761	SL1344_3090	0.0	1308	0.0	1308
STMMW_30771	SL1344_3091	0.0	804	0.0	804
STMMW_30781	SL1344_3092	0.0	2449	0.0	2449
STMMW_30791	SL1344_3093	0.0	976	0.0	976
STMMW_30801	SL1344_3094	0.0	1552	0.0	1552
STMMW_30811	SL1344_3095	0.0	1341	0.0	1341
STMMW_30821	SL1344_3096	0.0	3214	0.0	3214
STMMW_30831	SL1344_3097	0.0	2189	0.0	2189
STMMW_30841	SL1344_3098	0.0	1264	0.0	1264
STMMW_30851	SL1344_3099	0.0	1031	0.0	1031
STMMW_30861	SL1344_3100	0.0	2771	0.0	2771
STMMW_30871	SL1344_3101	0.0	693	0.0	693
STMMW_30881	SL1344_3102	0.0	2405	0.0	2405
STMMW_30891	SL1344_3103	0.0	2743	0.0	2743
STMMW_30901	SL1344_3104	0.0	704	0.0	704
STMMW_30911	SL1344_3105	0.0	898	0.0	898
STMMW_30921	SL1344_3106	0.0	1707	0.0	1707
STMMW_30931	SL1344_3107	0.0	1624	0.0	1624
STMMW_30941	SL1344_3108	0.0	2399	0.0	2399
STMMW_30951	SL1344_3109	0.0	2189	0.0	2189
STMMW_30961	SL1344_3110	0.0	2721	0.0	2721
STMMW_30971	SL1344_3111	0.0	2610	0.0	2610
STMMW_30981	SL1344_3112	0.0	1956	0.0	1956
STMMW_30991	SL1344_3113	0.0	3430	0.0	3430
STMMW_31001	SL1344_3114	0.0	1602	0.0	1602
STMMW_31011	SL1344_3115	0.0	1314	0.0	1314
STMMW_31021	SL1344_3116	0.0	1945	0.0	1945
STMMW_31031	SL1344_3117	1.76e-130	460	1.67e-130	460
STMMW_31041	SL1344_3118	0.0	632	0.0	632
STMMW_31051	SL1344_3119	0.0	904	0.0	904
STMMW_31061	SL1344_3120	0.0	915	0.0	915
STMMW_31071	SL1344_3121	0.0	3147	0.0	3147
STMMW_31081	SL1344_3122	0.0	2178	0.0	2178
STMMW_31091	SL1344_3123	0.0	1818	0.0	1818
STMMW_31101	SL1344_3124	0.0	2067	0.0	2067
STMMW_31111	SL1344_3125	4.30e-152	532	4.09e-152	532
STMMW_31121	SL1344_3126	0.0	3037	0.0	3037
STMMW_31131	SL1344_3127	0.0	915	0.0	915
STMMW_31141	SL1344_3128	0.0	953	0.0	953
STMMW_31151	SL1344_3129	0.0	760	0.0	760
STMMW_31161	SL1344_3130	0.0	749	0.0	749
STMMW_31171	SL1344_3131	0.0	1635	0.0	1635
STMMW_31181	SL1344_3132	0.0	787	0.0	787
STMMW_31191	SL1344_3133	0.0	1358	0.0	1358
STMMW_31201	SL1344_3134	1.08e-75	278	1.03e-75	278
STMMW_31211	SL1344_3135	0.0	2194	0.0	2194
STMMW_31221	SL1344_3136	0.0	1214	0.0	1214
STMMW_31231	SL1344_3137	0.0	1690	0.0	1690
STMMW_31241	SL1344_3138	0.0	2150	0.0	2150
STMMW_31251	SL1344_3139	0.0	1530	0.0	1530
STMMW_31261	SL1344_3140	0.0	2394	0.0	2394
STMMW_31271	SL1344_3141	0.0	843	0.0	843
STMMW_31281	SL1344_3142	0.0	4012	0.0	4012
STMMW_31291	SL1344_3143	0.0	1818	0.0	1818
STMMW_31301	SL1344_3144	0.0	893	0.0	893
STMMW_31311	SL1344_3145	0.0	2416	0.0	2416
STMMW_31321	SL1344_3146	0.0	2610	0.0	2610
STMMW_31331	SL1344_3147	0.0	1363	0.0	1363
STMMW_31341	SL1344_3148	0.0	4172	0.0	4172
STMMW_31351	SL1344_3149	0.0	1596	0.0	1596
STMMW_31361	SL1344_3150	0.0	726	0.0	726
STMMW_31371	SL1344_3151	0.0	1219	0.0	1219
STMMW_31381	SL1344_3152	0.0	2488	0.0	2488
STMMW_31391	SL1344_3153	0.0	1075	0.0	1075
STMMW_31401	SL1344_3154	4.63e-167	582	4.41e-167	582
STMMW_31411	SL1344_3155	0.0	3496	0.0	3496
STMMW_31421	SL1344_3156	0.0	1075	0.0	1075
STMMW_31431	SL1344_3157	0.0	1530	0.0	1530
STMMW_31441	SL1344_3158	0.0	782	0.0	782
STMMW_31451	SL1344_3159	0.0	1170	0.0	1170
STMMW_31461	SL1344_3160	0.0	2726	0.0	2726
STMMW_31471	SL1344_3161	0.0	1242	0.0	1242
STMMW_31481	SL1344_3162	0.0	2150	0.0	2150
STMMW_31491	SL1344_3163	0.0	1535	0.0	1535
STMMW_31501	SL1344_3164	0.0	1430	0.0	1430
STMMW_31521	SL1344_3165	0.0	3319	0.0	3319
STMMW_31541	SL1344_3166	0.0	1242	0.0	1242
STMMW_31551	SL1344_3167	0.0	1253	0.0	1253
STMMW_31561	SL1344_3168	0.0	1208	0.0	1208
STMMW_31571	SL1344_3169	1.16e-158	555	9.12e-159	555
STMMW_31581	SL1344_3170	6.97e-109	388	6.63e-109	388
STMMW_31591	SL1344_3171	0.0	1147	0.0	1147
STMMW_31601	SL1344_3172	0.0	3103	0.0	3103
STMMW_31611	SL1344_3173	0.0	2649	0.0	2649
STMMW_31621	SL1344_3174	0.0	5252	0.0	5252
STMMW_31631	SL1344_3175	0.0	2399	0.0	2399
STMMW_31641	SL1344_3176	0.0	1136	0.0	1136
STMMW_31651	SL1344_3177	0.0	2294	0.0	2294
STMMW_31661	SL1344_3178	0.0	1524	0.0	1524
STMMW_31671	SL1344_3179	0.0	671	0.0	671
STMMW_31681	SL1344_3180	0.0	1131	0.0	1131
STMMW_31691	SL1344_3182	0.0	1873	0.0	1873
STMMW_31701	SL1344_3183	3.32e-112	399	3.16e-112	399
STMMW_31711	SL1344_3184	0.0	3225	0.0	3225
STMMW_31721	SL1344_3185	0.0	3413	0.0	3413
STMMW_31731	SL1344_3186	0.0	937	0.0	937
STMMW_31751	SL1344_2643	0.0	1406	0.0	1406
STMMW_31761	SL1344_2642	7.46e-152	532	7.10e-152	532
STMMW_32051	SL1344_2641	0.0	2974	0.0	2974
STMMW_32082	SL1344_2639	7.97e-79	289	7.46e-79	289
STMMW_32091	SL1344_2638	1.12e-37	152	1.04e-37	152
STMMW_32101	SL1344_2637	2.33e-165	577	2.22e-165	577
STMMW_32111	SL1344_2635	1.79e-113	405	1.70e-113	405
STMMW_32151	SL1344_3187	0.0	1419	0.0	1419
STMMW_32161	SL1344_3188	0.0	1197	0.0	1197
STMMW_32171	SL1344_3189	0.0	2887	0.0	2887
STMMW_32181	SL1344_3190	0.0	2809	0.0	2809
STMMW_32191	SL1344_3191	0.0	2377	0.0	2377
STMMW_32201	SL1344_3192	0.0	3729	0.0	3729
STMMW_32211	SL1344_3193	0.0	2095	0.0	2095
STMMW_32221	SL1344_3194	0.0	665	0.0	665
STMMW_32231	SL1344_3195	0.0	1280	0.0	1280
