# s1480_old_locus-2.fa,SL1344_combined.fasta,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
STM14_4067,SL1344_3345,0,904,0,904
STM14_4068,SL1344_3346,0,1940,0,1940
STM14_4070,SL1344_3348,0,1929,0,1929
STM14_4071,SL1344_3349,0,3585,0,3585
STM14_4072,SL1344_3350,0,1796,0,1796
STM14_4073,SL1344_3351,0,1857,0,1857
STM14_4076,SL1344_3352,0,1109,0,1109
STM14_4077,SL1344_3353,0,870,0,870
STM14_4078,SL1344_3354,0,2327,0,2327
STM14_4079,SL1344_3355,3.77E-127,449,3.56E-127,449
STM14_4080,SL1344_3356,0,2682,0,2682
STM14_4082,SL1344_3357,0,1629,0,1629
STM14_4083,SL1344_3358,0,1784,0,1784
STM14_4084,SL1344_3359,4.48E-157,549,4.24E-157,549
STM14_4085,SL1344_3360,0,1635,0,1635
STM14_4086,SL1344_3361,5.7E-84,305,5.33E-84,305
STM14_4087,SL1344_3362,0,3879,0,3879
STM14_4090,SL1344_3363,0,1225,0,1225
STM14_4091,SL1344_3364,0,2139,0,2139
STM14_4092,SL1344_3365,0,5746,0,5746
STM14_4102,SL1344_3366,1.61E-115,411,1.52E-115,411
STM14_4103,SL1344_3367,0,1026,0,1026
STM14_4104,SL1344_3368,1.84E-135,477,1.74E-135,477
STM14_4105,SL1344_3369,0,1513,0,1513
STM14_4106,SL1344_3370,0,1059,0,1059
STM14_4107,SL1344_3371,0,1003,0,1003
STM14_4108,SL1344_3372,0,876,0,876
STM14_4109,SL1344_3373,0,2078,0,2078
STM14_4110,SL1344_3374,0,942,0,942
STM14_4111,SL1344_3375,0,1751,0,1751
STM14_4112,SL1344_3376,0,2383,0,2383
STM14_4113,SL1344_3377,0,2543,0,2543
STM14_4114,SL1344_3378,0,765,0,765
STM14_4115,SL1344_3379,4.13E-142,499,3.91E-142,499
STM14_4116,SL1344_3380,0,782,0,782
STM14_4117,SL1344_3381,0,682,0,682
STM14_4118,SL1344_3382,0,710,0,710
STM14_4119,SL1344_3383,0,1829,0,1829
STM14_4120,SL1344_3384,0,1147,0,1147
STM14_4121,SL1344_3385,5.8E-177,616,4.66E-177,616
STM14_4122,SL1344_3386,0,660,0,660
STM14_4123,SL1344_3387,1.86E-57,217,1.72E-57,217
STM14_4124,SL1344_3388,0,2460,0,2460
STM14_4125,SL1344_3389,0,804,0,804
STM14_4126,SL1344_3390,2.88E-92,333,2.7E-92,333
STM14_4127,SL1344_3391,0,926,0,926
STM14_4128,SL1344_3392,0,654,0,654
STM14_4129,SL1344_3393,0,987,0,987
STM14_4130,SL1344_3394,0,726,0,726
STM14_4131,SL1344_3395,1E-153,538,8.98E-154,538
STM14_4132,SL1344_3396,0,998,0,998
STM14_4133,SL1344_3397,4.7E-167,582,4.46E-167,582
STM14_4134,SL1344_3398,0,688,0,688
STM14_4135,SL1344_3399,8.47E-134,472,8.01E-134,472
STM14_4136,SL1344_3400,6.55E-99,355,6.19E-99,355
STM14_4137,SL1344_3401,0,760,0,760
STM14_4138,SL1344_3402,0,1297,0,1297
STM14_4139,SL1344_3403,4.91E-177,616,4.66E-177,616
STM14_4140,SL1344_3404,4.25E-147,516,4.02E-147,516
STM14_4141,SL1344_3405,0,1519,0,1519
STM14_4142,SL1344_3406,2.11E-160,560,2E-160,560
STM14_4143,SL1344_3407,0,1120,0,1120
STM14_4144,SL1344_3408,0,1164,0,1164
STM14_4145,SL1344_3409,2.16E-165,577,2.05E-165,577
STM14_4146,SL1344_3410,0,865,0,865
STM14_4147,SL1344_3411,0,881,0,881
STM14_4149,SL1344_3412,1.43E-100,361,1.34E-100,361
STM14_4149,SL1344_4085,0,2189,0,2189
STM14_4150,SL1344_3413,0,2121,0,2121
STM14_4151,SL1344_3414,0,3906,0,3906
STM14_4152,SL1344_3415,0,870,0,870
STM14_4153,SL1344_3416,0,693,0,693
STM14_4154,SL1344_3417,4.36E-152,532,4.13E-152,532
STM14_4155,SL1344_3418,0,660,0,660
STM14_4156,SL1344_3419,0,715,0,715
STM14_4157,SL1344_3420,0,1336,0,1336
STM14_4158,SL1344_3421,0,1513,0,1513
STM14_4159,SL1344_3422,7.4E-114,405,6.97E-114,405
STM14_4160,SL1344_3423,0,1092,0,1092
STM14_4161,SL1344_3424,6.83E-104,372,6.43E-104,372
STM14_4162,SL1344_3425,0,3336,0,3336
STM14_4164,SL1344_3426,0,1020,0,1020
STM14_4166,SL1344_3428,0,3524,0,3524
STM14_4168,SL1344_3429,2.16E-165,577,2.05E-165,577
STM14_4169,SL1344_3430,0,1973,0,1973
STM14_4170,SL1344_3431,7.4E-114,405,6.97E-114,405
STM14_4171,SL1344_3432,0,1607,0,1607
STM14_4173,SL1344_3433,0,749,0,749
STM14_4174,SL1344_3434,0,1170,0,1170
STM14_4175,SL1344_3435,0,3851,0,3851
STM14_4176,SL1344_3436,0,2239,0,2239
STM14_4177,SL1344_3437,0,1042,0,1042
STM14_4178,SL1344_3438,0,1114,0,1114
STM14_4179,SL1344_3439,1.25E-85,311,1.17E-85,311
STM14_4181,SL1344_3440,0,1059,0,1059
STM14_4183,SL1344_3441,0,2183,0,2183
STM14_4184,SL1344_3442,0,4698,0,4698
STM14_4186,SL1344_3443,1.04E-173,604,9.9E-174,604
STM14_4187,SL1344_3444,0,1496,0,1496
STM14_4188,SL1344_3445,0,2538,0,2538
STM14_4189,SL1344_0885,0,10870,0,10870
STM14_4189,SL1344_1166,0,848,0,848
STM14_4189,SL1344_1746,0,848,0,848
STM14_4189,SL1344_1886,0,848,0,848
STM14_4189,SL1344_2434,0,848,0,848
STM14_4189,SL1344_3267,0,848,0,848
STM14_4189,SL1344_3446,0,848,0,848
STM14_4191,SL1344_3447,0,848,0,848
STM14_4193,SL1344_3448,1.27E-85,311,1.19E-85,311
STM14_4194,SL1344_3449,0,1857,0,1857
STM14_4195,SL1344_3450,0,1402,0,1402
STM14_4196,SL1344_3451,0,1253,0,1253
STM14_4197,SL1344_3452,0,1541,0,1541
STM14_4198,SL1344_3453,0,2361,0,2361
STM14_4199,SL1344_3454,0,2012,0,2012
STM14_4200,SL1344_3455,0,965,0,965
STM14_4201,SL1344_3456,0,2289,0,2289
STM14_4202,SL1344_3457,0,743,0,743
STM14_4203,SL1344_3458,0,876,0,876
STM14_4204,SL1344_3459,0,998,0,998
STM14_4205,SL1344_3460,0,1441,0,1441
STM14_4206,SL1344_3461,0,4715,0,4715
STM14_4208,SL1344_3462,0,1042,0,1042
STM14_4209,SL1344_3463,0,3940,0,3940
STM14_4210,SL1344_3464,0,1236,0,1236
STM14_4211,SL1344_3465,0,743,0,743
STM14_4212,SL1344_3466,0,1618,0,1618
STM14_4215,SL1344_3467,0,3158,0,3158
STM14_4216,SL1344_3468,0,2992,0,2992
STM14_4217,SL1344_3469,0,2283,0,2283
STM14_4218,SL1344_3470,0,1330,0,1330
STM14_4219,SL1344_3471,0,876,0,876
STM14_4221,SL1344_3472,0,4300,0,4300
STM14_4222,SL1344_3473,7.67E-119,422,7.24E-119,422
STM14_4223,SL1344_3474,0,4283,0,4283
STM14_4225,SL1344_3475,7.94E-124,438,7.5E-124,438
STM14_4226,SL1344_3476,0,1690,0,1690
STM14_4227,SL1344_3477,0,1424,0,1424
STM14_4228,SL1344_3478,0,1264,0,1264
STM14_4230,SL1344_3479,0,1064,0,1064
STM14_4231,SL1344_3480,0,2344,0,2344
STM14_4232,SL1344_3481,0,3840,0,3840
STM14_4234,SL1344_3482,0,4421,0,4421
STM14_4235,SL1344_3483,0,4998,0,4998
STM14_4236,SL1344_3484,1.95E-145,510,1.85E-145,510
STM14_4237,SL1344_3485,4.01E-137,483,3.79E-137,483
STM14_4238,SL1344_3486,0,1884,0,1884
STM14_4239,SL1344_3487,0,2244,0,2244
STM14_4241,SL1344_3488,0,2870,0,2870
STM14_4242,SL1344_3489,0,2926,0,2926
STM14_4244,SL1344_3491,0,1395,0,1395
STM14_4245,SL1344_3492,0,1535,0,1535
STM14_4246,SL1344_3493,1.04E-173,604,9.9E-174,604
STM14_4247,SL1344_3494,0,2787,0,2787
STM14_4248,SL1344_3495,0,1009,0,1009
STM14_4249,SL1344_3496,0,2699,0,2699
STM14_4250,SL1344_3497,0,2050,0,2050
STM14_4251,SL1344_3498,0,2466,0,2466
STM14_4252,SL1344_3499,0,3169,0,3169
STM14_4253,SL1344_3500,0,1674,0,1674
STM14_4254,SL1344_3501,0,1397,0,1397
STM14_4255,SL1344_3502,0,4521,0,4521
STM14_4256,SL1344_3503,0,2649,0,2649
STM14_4257,SL1344_3504,0,2394,0,2394
STM14_4258,SL1344_3505,0,3651,0,3651
STM14_4260,SL1344_3506,0,4039,0,4039
STM14_4264,SL1344_3507,0,2045,0,2045
STM14_4265,SL1344_3508,0,2471,0,2471
STM14_4266,SL1344_3509,0,987,0,987
STM14_4267,SL1344_3510,0,1840,0,1840
STM14_4268,SL1344_3511,0,1286,0,1286
STM14_4271,SL1344_3512,0,1917,0,1917
STM14_4272,SL1344_3513,0,898,0,898
STM14_4273,SL1344_3514,0,1751,0,1751
STM14_4274,SL1344_3515,0,1408,0,1408
STM14_4275,SL1344_3516,0,1796,0,1796
STM14_4276,SL1344_3517,0,1912,0,1912
STM14_4278,SL1344_3518,0,3219,0,3219
STM14_4279,SL1344_3519,0,771,0,771
STM14_4280,SL1344_3520,0,1369,0,1369
STM14_4281,SL1344_3521,0,1978,0,1978
STM14_4282,SL1344_3522,0,1563,0,1563
STM14_4283,SL1344_3523,0,1640,0,1640
STM14_4284,SL1344_3524,0,2388,0,2388
STM14_4285,SL1344_3525,0,682,0,682
STM14_4286,SL1344_3526,1.61E-115,411,1.57E-115,411
STM14_4287,SL1344_3527,0,1319,0,1319
STM14_4288,SL1344_3528,0,1419,0,1419
STM14_4289,SL1344_3529,0,2361,0,2361
STM14_4290,SL1344_3530,0,1712,0,1712
STM14_4292,SL1344_3531,0,2045,0,2045
STM14_4294,SL1344_3532,0,710,0,710
STM14_4295,SL1344_3533,0,2039,0,2039
STM14_4297,SL1344_3534,0,1580,0,1580
STM14_4298,SL1344_3535,0,1951,0,1951
STM14_4299,SL1344_3536,0,1236,0,1236
STM14_4300,SL1344_3537,0,2726,0,2726
STM14_4301,SL1344_3538,0,1103,0,1103
STM14_4302,SL1344_3539,4.13E-142,499,3.96E-142,499
STM14_4303,SL1344_3540,5.92E-127,449,3.56E-127,449
STM14_4304,SL1344_3541,0,1158,0,1158
STM14_4305,SL1344_3542,0,4061,0,4061
STM14_4306,SL1344_3543,0,3037,0,3037
STM14_4307,SL1344_3544,8.21E-129,455,7.75E-129,455
STM14_4308,SL1344_3545,0,1230,0,1230
STM14_4309,SL1344_3546,0,1031,0,1031
STM14_4310,SL1344_3547,0,2250,0,2250
STM14_4311,SL1344_3548,0,1940,0,1940
STM14_4312,SL1344_3549,0,1070,0,1070
STM14_4313,SL1344_3550,0,743,0,743
STM14_4314,SL1344_3551,0,2078,0,2078
STM14_4315,SL1344_3552,0,5059,0,5059
STM14_4317,SL1344_3553,0,1973,0,1973
STM14_4318,SL1344_3554,0,2211,0,2211
STM14_4319,SL1344_3555,0,2538,0,2538
STM14_4320,SL1344_3556,1.07E-178,621,1.01E-178,621
STM14_4321,SL1344_3557,0,804,0,804
STM14_4322,SL1344_3558,0,2721,0,2721
STM14_4323,SL1344_3559,0,1402,0,1402
STM14_4324,SL1344_3560,0,3773,0,3773
STM14_4326,SL1344_3561,0,2350,0,2350
STM14_4327,SL1344_3562,0,1557,0,1557
STM14_4328,SL1344_3563,0,2499,0,2499
STM14_4329,SL1344_3564,0,1929,0,1929
STM14_4330,SL1344_3565,0,2438,0,2438
STM14_4331,SL1344_3566,0,1563,0,1563
STM14_4332,SL1344_3567,0,1807,0,1807
STM14_4334,SL1344_3568,0,1330,0,1330
STM14_4335,SL1344_3569,0,3048,0,3048
STM14_4337,SL1344_3570,0,2937,0,2937
STM14_4338,SL1344_3571,0,660,0,660
STM14_4341,SL1344_3572,0,1114,0,1114
STM14_4342,SL1344_3573,0,1663,0,1663
STM14_4344,SL1344_3574,0,1901,0,1901
STM14_4345,SL1344_3575,0,2444,0,2444
STM14_4346,SL1344_3576,0,3807,0,3807
STM14_4348,SL1344_3577,0,1419,0,1419
STM14_4349,SL1344_3578,0,1718,0,1718
STM14_4351,SL1344_3579,0,2748,0,2748
STM14_4353,SL1344_3580,0,2377,0,2377
STM14_4355,SL1344_3581,0,3546,0,3546
STM14_4356,SL1344_3582,0,6532,0,6532
STM14_4357,SL1344_3583,0,2045,0,2045
STM14_4358,SL1344_3584,0,4250,0,4250
STM14_4359,SL1344_3585,0,4848,0,4848
STM14_4360,SL1344_3586,0,1391,0,1391
STM14_4362,SL1344_3587,1.49E-105,377,1.4E-105,377
STM14_4363,SL1344_3588,0,2904,0,2904
STM14_4364,SL1344_3589,6.55E-99,355,6.19E-99,355
STM14_4368,SL1344_3590,0,3103,0,3103
STM14_4369,SL1344_3591,1.12E-75,278,1.84E-75,278
STM14_4370,SL1344_3592,0,2399,0,2399
STM14_4371,SL1344_3593,0,1873,0,1873
STM14_4372,SL1344_3594,0,1818,0,1818
STM14_4373,SL1344_3595,0,1668,0,1668
STM14_4375,SL1344_3596,0,1884,0,1884
STM14_4376,SL1344_3597,0,2876,0,2876
STM14_4377,SL1344_3598,0,2449,0,2449
STM14_4380,SL1344_3599,0,2078,0,2078
STM14_4382,SL1344_3600,0,1862,0,1862
STM14_4383,SL1344_3601,0,3125,0,3125
STM14_4384,SL1344_3602,0,976,0,976
STM14_4385,SL1344_3604,0,1977,0,1977
STM14_4386,SL1344_3605,0,4671,0,4671
STM14_4387,SL1344_3606,0,1291,0,1291
STM14_4389,SL1344_3607,0,970,0,970
STM14_4390,SL1344_3608,0,1303,0,1303
STM14_4391,SL1344_3609,0,1075,0,1075
STM14_4392,SL1344_3610,0,815,0,815
STM14_4394,SL1344_3611,0,4311,0,4311
STM14_4396,SL1344_3612,0,1164,0,1164
STM14_4397,SL1344_3613,0,1801,0,1801
STM14_4398,SL1344_3614,0,1314,0,1314
STM14_4399,SL1344_3615,9.48E-154,538,8.98E-154,538
STM14_4400,SL1344_3616,7.28E-104,372,6.43E-104,372
STM14_4401,SL1344_3617,0,771,0,771
STM14_4402,SL1344_3618,0,898,0,898
STM14_4404,SL1344_3619,4.36E-152,532,4.13E-152,532
STM14_4406,SL1344_3620,0,865,0,865
STM14_4407,SL1344_3621,0,3823,0,3823
STM14_4409,SL1344_3622,0,1685,0,1685
STM14_4411,SL1344_3623,9.83E-159,555,9.32E-159,555
STM14_4412,SL1344_3624,0,1840,0,1840
STM14_4413,SL1344_3625,0,654,0,654
STM14_4414,SL1344_3626,0,2687,0,2687
STM14_4417,SL1344_3627,0,2444,0,2444
STM14_4418,SL1344_3628,0,2172,0,2172
STM14_4420,SL1344_3629,0,1524,0,1524
STM14_4421,SL1344_3630,0,3746,0,3746
STM14_4422,SL1344_3631,0,2311,0,2311
STM14_4423,SL1344_3632,0,876,0,876
STM14_4425,SL1344_3633,0,1480,0,1480
STM14_4426,SL1344_3634,0,1845,0,1845
STM14_4427,SL1344_3635,0,859,0,859
STM14_4428,SL1344_3636,0,1724,0,1724
STM14_4429,SL1344_3637,0,876,0,876
STM14_4430,SL1344_3638,0,2361,0,2361
STM14_4431,SL1344_3639,0,1823,0,1823
STM14_4432,SL1344_3640,0,2760,0,2760
STM14_4433,SL1344_3641,0,1225,0,1225
STM14_4434,SL1344_3642,0,1591,0,1591
STM14_4435,SL1344_3643,0,1242,0,1242
STM14_4436,SL1344_3644,0,1507,0,1507
STM14_4438,SL1344_3645,0,3613,0,3613
STM14_4439,SL1344_3646,0,2843,0,2843
STM14_4440,SL1344_3647,0,1629,0,1629
STM14_4441,SL1344_3648,0,3419,0,3419
STM14_4442,SL1344_3649,0,2566,0,2566
STM14_4443,SL1344_3650,0,1125,0,1125
STM14_4444,SL1344_3651,0,3541,0,3541
STM14_4445,SL1344_3652,0,2122,0,2122
STM14_4446,SL1344_3653,0,1092,0,1092
STM14_4447,SL1344_3654,7.12E-109,388,6.7E-109,388
STM14_4449,SL1344_3655,0,671,0,671
STM14_4450,SL1344_3656,0,1264,0,1264
STM14_4451,SL1344_3657,0,8100,0,8100
STM14_4452,SL1344_3658,0,3059,0,3059
STM14_4453,SL1344_3659,0,1435,0,1435
STM14_4454,SL1344_3660,0,2200,0,2200
STM14_4455,SL1344_3661,0,876,0,876
STM14_4457,SL1344_3662,0,1857,0,1857
STM14_4458,SL1344_3663,0,2211,0,2211
STM14_4459,SL1344_3665,0,2172,0,2172
STM14_4460,SL1344_3666,0,1519,0,1519
STM14_4461,SL1344_3667,0,1884,0,1884
STM14_4462,SL1344_3668,0,865,0,865
STM14_4463,SL1344_3669,3.89E-132,466,3.68E-132,466
STM14_4464,SL1344_3670,0,798,0,798
STM14_4465,SL1344_3671,0,2854,0,2854
STM14_4466,SL1344_3672,0,2327,0,2327
STM14_4467,SL1344_3673,0,1779,0,1779
STM14_4469,SL1344_3674,0,1912,0,1912
STM14_4470,SL1344_3675,0,1895,0,1895
STM14_4471,SL1344_3676,0,2211,0,2211
STM14_4472,SL1344_3677,0,1724,0,1724
STM14_4473,SL1344_3678,0,1929,0,1929
STM14_4474,SL1344_3679,0,1762,0,1762
STM14_4475,SL1344_3680,0,2239,0,2239
STM14_4476,SL1344_3681,0,1596,0,1596
STM14_4477,SL1344_3682,0,1496,0,1496
STM14_4478,SL1344_3683,0,1026,0,1026
STM14_4479,SL1344_3684,0,1868,0,1868
STM14_4480,SL1344_3685,0,1873,0,1873
STM14_4481,SL1344_3686,0,1995,0,1995
STM14_4482,SL1344_3687,7.12E-109,388,7.55E-109,388
STM14_4483,SL1344_3688,0,1474,0,1474
STM14_4484,SL1344_3689,0,2078,0,2078
STM14_4486,SL1344_3690,0,1912,0,1912
STM14_4487,SL1344_3691,0,2239,0,2239
STM14_4488,SL1344_3692,0,887,0,887
STM14_4489,SL1344_3693,0,1496,0,1496
STM14_4490,SL1344_3694,1.25E-85,311,1.17E-85,311
STM14_4491,SL1344_3695,7.94E-124,438,7.5E-124,438
STM14_4492,SL1344_3696,0,1230,0,1230
STM14_4493,SL1344_3697,0,2255,0,2255
STM14_4494,SL1344_3698,0,843,0,843
STM14_4495,SL1344_3699,0,1103,0,1103
STM14_4496,SL1344_3700,0,1181,0,1181
STM14_4498,SL1344_3701,0,1325,0,1325
STM14_4499,SL1344_3702,0,1596,0,1596
STM14_4500,SL1344_3703,0,1585,0,1585
STM14_4502,SL1344_3704,0,1629,0,1629
STM14_4503,SL1344_3705,0,1142,0,1142
STM14_4505,SL1344_3706,0,3114,0,3114
STM14_4506,SL1344_3707,0,1153,0,1153
STM14_4507,SL1344_3708,1.95E-145,510,1.85E-145,510
STM14_4508,SL1344_3709,0,3901,0,3901
STM14_4509,SL1344_3710,0,1275,0,1275
STM14_4510,SL1344_3711,0,3845,0,3845
STM14_4511,SL1344_3712,0,1574,0,1574
STM14_4513,SL1344_3713,0,2228,0,2228
STM14_4514,SL1344_3714,0,2571,0,2571
STM14_4515,SL1344_3715,0,3153,0,3153
STM14_4516,SL1344_3716,0,4283,0,4283
STM14_4519,SL1344_3717,0,2555,0,2555
STM14_4522,SL1344_3718,0,638,0,638
STM14_4524,SL1344_3720,0,2200,0,2200
STM14_4526,SL1344_3722,0,1912,0,1912
STM14_4527,SL1344_3723,0,1142,0,1142
STM14_4528,SL1344_3724,0,5297,0,5297
STM14_4529,SL1344_3725,0,859,0,859
STM14_4532,SL1344_3726,0,1458,0,1458
STM14_4534,SL1344_3727,0,1258,0,1258
STM14_4536,SL1344_3728,0,887,0,887
STM14_4538,SL1344_3729,0,5036,0,5036
STM14_4538,ncRNA0001,0,1286,0,1286
STM14_4541,SL1344_3730,0,1286,0,1286
STM14_4542,SL1344_3731,0,1668,0,1668
STM14_4543,SL1344_3732,0,1740,0,1740
STM14_4544,SL1344_3733,0,1375,0,1375
STM14_4545,SL1344_3734,0,2050,0,2050
STM14_4546,SL1344_3735,0,1585,0,1585
STM14_4547,SL1344_3736,0,1386,0,1386
STM14_4548,SL1344_3737,0,893,0,893
STM14_4550,SL1344_3738,0,787,0,787
STM14_4552,SL1344_3739,0,5169,0,5169
STM14_4554,SL1344_3740,2.06E-155,544,1.95E-155,544
STM14_4555,SL1344_3741,0,2555,0,2555
STM14_4556,SL1344_3743,0,2198,0,2198
STM14_4557,SL1344_3744,0,665,0,665
STM14_4558,SL1344_3745,4.81E-172,599,4.56E-172,599
STM14_4559,SL1344_3746,4.13E-142,499,3.91E-142,499
STM14_4560,SL1344_3747,0,1591,0,1591
STM14_4561,SL1344_3748,0,2743,0,2743
STM14_4562,SL1344_3749,0,2510,0,2510
STM14_4563,SL1344_3750,4.36E-152,532,4.13E-152,532
STM14_4564,SL1344_3751,0,876,0,876
STM14_4566,SL1344_3752,0,1375,0,1375
STM14_4568,SL1344_3753,0,837,0,837
STM14_4569,SL1344_3754,0,2571,0,2571
STM14_4570,SL1344_3755,0,2449,0,2449
STM14_4571,SL1344_3756,0,2776,0,2776
STM14_4572,SL1344_3757,0,1092,0,1092
STM14_4573,SL1344_3758,0,1873,0,1873
STM14_4574,SL1344_3759,0,2433,0,2433
STM14_4575,SL1344_3760,0,1701,0,1701
STM14_4576,SL1344_3761,0,1452,0,1452
STM14_4577,SL1344_3762,9.48E-154,538,8.98E-154,538
STM14_4579,SL1344_3763,0,3120,0,3120
STM14_4585,SL1344_3765,1.55E-47,183,1.42E-47,183
STM14_4586,SL1344_3766,0,1450,0,1450
STM14_4587,SL1344_3767,0,2189,0,2189
STM14_4588,SL1344_3768,0,2006,0,2006
STM14_4590,SL1344_3769,0,1707,0,1707
STM14_4591,SL1344_3770,0,2471,0,2471
STM14_4592,SL1344_3771,0,2444,0,2444
STM14_4593,SL1344_3772,0,981,0,981
STM14_4594,SL1344_3773,0,671,0,671
STM14_4597,SL1344_3774,0,643,0,643
STM14_4599,SL1344_3775,0,3064,0,3064
STM14_4600,SL1344_3776,0,793,0,793
STM14_4602,SL1344_3777,0,765,0,765
STM14_4603,SL1344_3778,4.91E-177,616,4.71E-177,616
STM14_4604,SL1344_2223,0,2266,0,2266
STM14_4605,SL1344_2223A,0,1895,0,1895
STM14_4605,SL1344_3780,0,1020,0,1020
STM14_4606,SL1344_2223B,0,1020,0,1020
STM14_4606,SL1344_3781,0,3568,0,3568
STM14_4607,SL1344_2223C,0,3568,0,3568
STM14_4607,SL1344_3782,0,887,0,887
STM14_4608,SL1344_3782A,0,881,0,881
STM14_4609,SL1344_2223E,1.55E-110,394,1.46E-110,394
STM14_4609,SL1344_3783,0,1363,0,1363
STM14_4610,SL1344_2223F,0,1363,0,1363
STM14_4610,SL1344_3784,0,1214,0,1214
STM14_4611,SL1344_2224,0,1214,0,1214
STM14_4611,SL1344_3785,0,1142,0,1142
STM14_4612,SL1344_3786,0,1142,0,1142
STM14_4613,SL1344_3787,0,2588,0,2588
STM14_4614,SL1344_3788,0,1170,0,1170
STM14_4615,SL1344_3789,0,4715,0,4715
STM14_4616,SL1344_3790,0,2189,0,2189
STM14_4617,SL1344_3791,0,1280,0,1280
STM14_4618,SL1344_3792,0,1923,0,1923
STM14_4619,SL1344_3793,0,5053,0,5053
STM14_4620,SL1344_3794,0,2471,0,2471
STM14_4622,SL1344_3796,0,2122,0,2122
STM14_4623,SL1344_3797,0,1624,0,1624
STM14_4624,SL1344_3798,0,1275,0,1275
STM14_4625,SL1344_3799,0,1563,0,1563
STM14_4626,SL1344_3800,0,2333,0,2333
STM14_4627,SL1344_3801,0,2206,0,2206
STM14_4628,SL1344_3802,0,1657,0,1657
STM14_4629,SL1344_3803,0,4455,0,4455
STM14_4631,SL1344_3804,0,1984,0,1984
STM14_4632,SL1344_3805,0,2034,0,2034
STM14_4634,SL1344_3806,0,2588,0,2588
STM14_4635,SL1344_3807,1.05E-70,261,9.77E-71,261
STM14_4636,SL1344_3808,0,665,0,665
STM14_4637,SL1344_3809,1.84E-135,477,1.74E-135,477
STM14_4638,SL1344_3810,0,3042,0,3042
STM14_4639,SL1344_3811,0,2521,0,2521
STM14_4640,SL1344_3812,0,2235,0,2235
STM14_4641,SL1344_3813,0,1779,0,1779
STM14_4642,SL1344_3814,0,1724,0,1724
STM14_4643,SL1344_3815,0,2194,0,2194
STM14_4644,SL1344_3816,0,1773,0,1773
STM14_4645,SL1344_3817,0,1397,0,1397
STM14_4646,SL1344_3818,0,1081,0,1081
STM14_4647,SL1344_3819,0,2471,0,2471
STM14_4648,SL1344_3820,0,1230,0,1230
STM14_4649,SL1344_3821,0,1341,0,1341
STM14_4650,SL1344_3822,0,1430,0,1430
STM14_4651,SL1344_3823,0,1646,0,1646
STM14_4652,SL1344_3824,0,1773,0,1773
STM14_4653,SL1344_3825,0,1923,0,1923
STM14_4654,SL1344_3826,0,2538,0,2538
STM14_4655,SL1344_3827,0,1513,0,1513
STM14_4656,SL1344_3828,0,3247,0,3247
STM14_4657,SL1344_3829,0,3380,0,3380
STM14_4659,SL1344_3830,0,2532,0,2532
STM14_4660,SL1344_3831,0,1291,0,1291
STM14_4661,SL1344_3832,0,776,0,776
STM14_4662,SL1344_3833,0,2555,0,2555
STM14_4663,SL1344_3834,0,1596,0,1596
STM14_4664,SL1344_3835,0,2848,0,2848
STM14_4665,SL1344_3836,0,987,0,987
STM14_4666,SL1344_3837,0,865,0,865
STM14_4667,SL1344_3838,1.73E-125,444,1.63E-125,444
STM14_4668,SL1344_3839,0,1507,0,1507
STM14_4670,SL1344_3840,0,704,0,704
STM14_4671,SL1344_3841,0,1153,0,1153
STM14_4672,SL1344_3842,0,3491,0,3491
STM14_4673,SL1344_3843,0,821,0,821
STM14_4674,SL1344_3844,0,848,0,848
STM14_4675,SL1344_3845,0,1834,0,1834
STM14_4676,SL1344_3846,0,2588,0,2588
STM14_4677,SL1344_3847,0,2765,0,2765
STM14_4678,SL1344_3848,0,3452,0,3452
STM14_4679,SL1344_3849,0,776,0,776
STM14_4680,SL1344_3850,0,2782,0,2782
STM14_4681,SL1344_3851,0,1784,0,1784
STM14_4682,SL1344_3852,0,1646,0,1646
STM14_4683,SL1344_3853,0,1718,0,1718
STM14_4684,SL1344_3854,0,1845,0,1845
STM14_4685,SL1344_3857,0,2606,0,2606
STM14_4693,SL1344_3858,0,1303,0,1303
STM14_4694,SL1344_3859,0,1568,0,1568
STM14_4695,SL1344_3860,2.31E-180,627,2.19E-180,627
STM14_4698,SL1344_3861,0,2804,0,2804
STM14_4699,SL1344_3862,0,3042,0,3042
STM14_4700,SL1344_3863,4.06E-137,483,3.79E-137,483
STM14_4701,SL1344_3864,0,1718,0,1718
STM14_4702,SL1344_3865,0,3413,0,3413
STM14_4703,SL1344_3866,0,2854,0,2854
STM14_4704,SL1344_3867,1.02E-168,588,9.67E-169,588
STM14_4705,SL1344_3868,0,632,0,632
STM14_4706,SL1344_3869,0,1640,0,1640
STM14_4707,SL1344_3870,0,2726,0,2726
STM14_4709,SL1344_3871,9.24E-149,521,8.74E-149,521
STM14_4710,SL1344_3872,5.47E-54,206,3.49E-54,206
STM14_4711,SL1344_3873,0,3740,0,3740
STM14_4712,SL1344_3874,0,2737,0,2737
STM14_4713,SL1344_3875,0,2338,0,2338
STM14_4715,SL1344_3876,2.26E-175,610,2.15E-175,610
STM14_4716,SL1344_3877,0,2327,0,2327
STM14_4717,SL1344_3878,0,2039,0,2039
STM14_4718,SL1344_3879,0,1934,0,1934
STM14_4719,SL1344_3880,0,2089,0,2089
STM14_4720,SL1344_3881,0,2333,0,2333
STM14_4721,SL1344_3882,0,1945,0,1945
STM14_4722,SL1344_3883,5.04E-117,416,3.32E-117,416
STM14_4723,SL1344_3884,0,1014,0,1014
